SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,14359,14599,14211.01,14286.55,14296,14360.33,75,1077672.00,08-Jul-2026,31,IN0020200104
SGBN28VIII,GB,14352.14,14370,14130,14184.01,14220,14352.14,203,2896344.10,08-Jul-2026,50,IN0020200286
SGBMAY29I,GB,14380,14437,14101.98,14130.31,14200,14392.85,532,7581294.49,08-Jul-2026,119,IN0020210053
SGBJUN29II,GB,14427.91,14429.72,14200,14202.05,14200,14357.94,125,1786188.62,08-Jul-2026,35,IN0020210061
SGBJU29III,GB,14360,14360,14159.85,14159.85,14159.85,14422.48,58,829307.86,08-Jul-2026,24,IN0020210087
SGBSEP29VI,GB,14380,14380,14120,14222.24,14368.99,14371.26,37,531193.03,08-Jul-2026,21,IN0020210145
SGBNV29VII,GB,14311,14395,14172.3,14191.12,14200,14396.7,171,2445626.22,08-Jul-2026,50,IN0020210178
SGBDEC26,GB,14220,14300,14006.01,14079.5,14300,14540,36,510679.36,08-Jul-2026,13,IN0020180389
SGBJUN27,GB,14300,14300,14200,14271,14271,14321,19,270355.07,08-Jul-2026,11,IN0020190073
SGBJUL27,GB,14201,14260.02,14201,14230,14230,14399,5,71151.02,08-Jul-2026,5,IN0020190081
SGBAUG27,GB,14264.01,14400,14110.01,14198.68,14110.01,14369.92,52,745730.36,08-Jul-2026,18,IN0020190107
SGBSEP27,GB,14242.01,14242.01,14202,14205,14205,14339,8,113659.01,08-Jul-2026,3,IN0020190115
SGBJAN27,GB,14252.01,14252.01,14252.01,14252.01,14252.01,14489.99,8,114016.08,08-Jul-2026,2,IN0020180462
SGBOCT27,GB,14300,14400,14102,14330,14330,14519,17,242135.01,08-Jul-2026,14,IN0020190370
SGBFEB27,GB,14640,14640,14380,14390,14390,14649,16,231688.00,08-Jul-2026,5,IN0020180561
SGBOCT27VI,GB,14225,14225,14160,14181.3,14160,14430,30,425745.00,08-Jul-2026,8,IN0020190388
SGBDC27VII,GB,14300,14379,14221,14379,14379,14322.6,65,928965.15,08-Jul-2026,14,IN0020190461
SGBAPR28I,GB,14370,14380,14151,14202.23,14223,14398.86,236,3380098.35,08-Jul-2026,53,IN0020200062
SGBMAY28,GB,14300,14380,14121,14141.24,14239,14360.5,708,10137584.37,08-Jul-2026,89,IN0020200088
SGBJUL28IV,GB,14400.75,14400.75,14200.2,14247.51,14200.2,14400.75,156,2232510.21,08-Jul-2026,17,IN0020200146
SGBAUG28V,GB,14400,14425,14180.01,14229.15,14211,14422.39,1228,17623521.34,08-Jul-2026,118,IN0020200161
SGBSEP28VI,GB,14370,14399,14120,14180,14180,14370,297,4249664.53,08-Jul-2026,53,IN0020200195
SGBOC28VII,GB,14349,14350,14300.8,14300.8,14300.8,14366.25,40,573441.60,08-Jul-2026,8,IN0020200203
SGBJ28VIII,GB,14400,14400,14251,14251,14251,14400,22,313735.15,08-Jul-2026,5,IN0020190537
SGBMAR28X,GB,14399.99,14399.99,14212.01,14212.01,14212.01,14400,11,156520.09,08-Jul-2026,2,IN0020190552
SGBJUL29IV,GB,14391,14420.98,14267.46,14267.46,14267.46,14395,185,2651733.97,08-Jul-2026,47,IN0020210111
SGBJAN29IX,GB,14380,14380,14175,14192.26,14199.9,14370,111,1584789.60,08-Jul-2026,29,IN0020200377
SGBAUG29V,GB,14415,14485,14275,14285.78,14301,14411.61,55,789958.46,08-Jul-2026,18,IN0020210129
SGBD29VIII,GB,14448.99,14448.99,14100,14237.63,14250,14449.99,112,1595708.48,08-Jul-2026,36,IN0020210228
SGBJAN29X,GB,14350.5,14350.5,14200,14231.41,14200,14475,33,472832.37,08-Jul-2026,11,IN0020200385
SGBFEB29XI,GB,14379,14430,14315,14315,14315,14375,20,287779.96,08-Jul-2026,10,IN0020200393
SGBMR29XII,GB,14370,14371,14180.1,14180.1,14180.1,14377.85,80,1144837.40,08-Jul-2026,20,IN0020200427
SGBJUN30,GB,14489.2,14494.1,14300,14312.38,14305,14400,202,2908102.88,08-Jul-2026,47,IN0020220045
SGBAUG30,GB,14658.6,14658.6,14425,14425,14425.01,14473.49,68,987925.82,08-Jul-2026,27,IN0020220078
SGBDE30III,GB,14401,14674.97,14300,14321.12,14300,14496.12,174,2506561.19,08-Jul-2026,40,IN0020220110
SGBJAN30IX,GB,14466,14499.99,14217.16,14228.6,14220,14497.69,121,1737135.79,08-Jul-2026,38,IN0020210236
SGBMAR30X,GB,14439,14439,14201,14212.94,14201,14499,330,4727075.04,08-Jul-2026,35,IN0020210319
SGBJUN31I,GB,14602,14644,14505,14505,14505,14602.57,514,7466188.15,08-Jul-2026,105,IN0020230069
SGBSEP31II,GB,14630,14684.95,14470,14519.5,14580,14621.56,1515,22056299.37,08-Jul-2026,261,IN0020230093
SGBDE31III,GB,14654,14775,14520.01,14581.39,14570.01,14726.71,1232,18066874.73,08-Jul-2026,255,IN0020230168
SGBMAR31IV,GB,14589.19,14589.19,14450.02,14506.84,14510,14552.02,313,4548029.81,08-Jul-2026,93,IN0020220169
SGBFEB32IV,GB,14842.78,14842.78,14670,14726.95,14775,14858.78,1767,26111930.65,08-Jul-2026,382,IN0020230184
20MICRONS,EQ,193.1,201.99,190,192.33,192.25,195.53,194575,38097576.08,08-Jul-2026,5190,INE144J01027
21STCENMGM,EQ,31.9,31.9,30.66,31.21,31.06,31.28,2468,78229.97,08-Jul-2026,26,INE253B01015
360ONE,EQ,1142.8,1149.9,1081.2,1091.7,1090.4,1150.1,2679587,2961662206.90,08-Jul-2026,67301,INE466L01038
GOLD360,EQ,139.65,140.5,138,138.65,138.6,139.65,15413,2145607.50,08-Jul-2026,248,INF579M01BB5
MSCI360,EQ,10.2,10.2,9.98,10.14,10.14,10.19,2874,29138.43,08-Jul-2026,22,INF579M01BP5
SILVER360,EQ,228.22,228.22,215.24,216.24,216,222.66,29823,6505624.56,08-Jul-2026,681,INF579M01BC3
3BBLACKBIO,EQ,1185.9,1226.1,1150.7,1166.2,1182.7,1168.5,13400,15944114.20,08-Jul-2026,1921,INE994E01018
3IINFOLTD,EQ,17.87,18.74,17.74,18.08,18.2,17.47,2370045,43235882.49,08-Jul-2026,4676,INE748C01038
3MINDIA,EQ,35205,35495,33905,34255,34445,35260,3946,136805930.00,08-Jul-2026,2451,INE470A01017
3PLAND,EQ,33.4,33.4,31.5,32.3,32.9,33.12,2335,76124.38,08-Jul-2026,146,INE105C01023
