SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15500.01,15621.72,15500.01,15570,15570,15526,476,7417728.91,29-May-2026,69,IN0020200104
SGBN28VIII,GB,15405.01,15440.13,15321.01,15381.5,15381,15440.13,148,2277695.65,29-May-2026,37,IN0020200286
SGBMAY29I,GB,15255,15450,15215,15397.24,15370.01,15403.96,1625,25013395.93,29-May-2026,195,IN0020210053
SGBJUN29II,GB,15464,15480.01,15351.01,15428,15380,15464,145,2237741.63,29-May-2026,34,IN0020210061
SGBJU29III,GB,15549,15549,15454,15454,15454,15560,30,465455.50,29-May-2026,7,IN0020210087
SGBSEP29VI,GB,15302,15500,15302,15444.33,15450,15420.02,199,3074169.40,29-May-2026,54,IN0020210145
SGBNV29VII,GB,15385.01,15450,15379.2,15397.07,15400,15379.2,190,2925971.80,29-May-2026,45,IN0020210178
SGBNOV26,GB,15403.79,15413.02,15403.79,15413.01,15413,15403.79,12,184891.57,29-May-2026,8,IN0020180314
SGBDEC26,GB,15510,15539,15470,15539,15539,15500.5,17,263511.00,29-May-2026,6,IN0020180389
SGBJUN27,GB,15500,15500.01,15500,15500.01,15500.01,15500,32,496000.31,29-May-2026,13,IN0020190073
SGBAUG27,GB,15372,15525,15371,15371,15371,15413.5,143,2207632.04,29-May-2026,38,IN0020190107
SGBSEP27,GB,15420,15420,15420,15420,15420,15405.09,7,107940.00,29-May-2026,1,IN0020190115
SGBJAN27,GB,15578,15578,15578,15578,15578,15460,3,46734.00,29-May-2026,1,IN0020180462
SGBOCT27,GB,15400,15400,15400,15400,15400,15400,9,138600.00,29-May-2026,4,IN0020190370
SGBFEB27,GB,15350,15448.99,15201,15387.52,15382,15468,95,1455698.39,29-May-2026,25,IN0020180561
SGBOCT27VI,GB,15305.01,15559.36,15305.01,15449,15449,15406.45,33,508483.19,29-May-2026,10,IN0020190388
SGBDC27VII,GB,15514.76,15514.76,15500.01,15510,15510,15514.76,7,108583.81,29-May-2026,3,IN0020190461
SGBAPR28I,GB,15452.66,15505,15400,15400,15400,15452.66,121,1869024.33,29-May-2026,34,IN0020200062
SGBMAY28,GB,15405.01,15420.01,15327.98,15396.34,15399.92,15396.66,430,6606990.03,29-May-2026,87,IN0020200088
SGBJUL28IV,GB,15410,15480,15410,15428.17,15440,15457.34,344,5315415.41,29-May-2026,33,IN0020200146
SGBAUG28V,GB,15699,15699,15375,15414.55,15415.01,15433.16,790,12197605.00,29-May-2026,162,IN0020200161
SGBSEP28VI,GB,15490,15498.99,15368,15400.15,15401,15418.5,237,3653366.84,29-May-2026,48,IN0020200195
SGBOC28VII,GB,15367.01,15459.2,15021,15400,15400,15366.04,322,4942622.26,29-May-2026,42,IN0020200203
SGBJ28VIII,GB,15580,15580,15580,15580,15580,15610.01,1,15580.00,29-May-2026,1,IN0020190537
SGBMAR28X,GB,15494.68,15494.68,15375,15375.07,15375.03,15366,44,677933.71,29-May-2026,11,IN0020190552
SGBJUL29IV,GB,15437.15,15500,15410,15414.85,15410,15437.15,348,5376263.87,29-May-2026,42,IN0020210111
SGBJAN29IX,GB,15432.01,15530.01,15366.01,15459.38,15451.1,15431.13,1357,21000084.56,29-May-2026,87,IN0020200377
SGBAUG29V,GB,15500,15599,15486,15583.56,15599,15537.25,55,853116.34,29-May-2026,22,IN0020210129
SGBD29VIII,GB,15495.53,15550,15480,15501.41,15480,15495.53,44,682063.71,29-May-2026,18,IN0020210228
SGBJAN29X,GB,15425,15470,15405.81,15431.31,15431.31,15432.49,7,108092.12,29-May-2026,6,IN0020200385
SGBFEB29XI,GB,15425,15599,15411,15418.87,15411,15417.17,31,480507.49,29-May-2026,13,IN0020200393
SGBMR29XII,GB,15430.01,15450,15375,15405.96,15400,15426.72,307,4730334.23,29-May-2026,84,IN0020200427
SGBJUN30,GB,15636.2,15810,15515.01,15740.15,15805,15795,144,2251381.83,29-May-2026,50,IN0020220045
SGBAUG30,GB,15610.01,15700,15460.02,15577.31,15598.97,15607.3,119,1852719.78,29-May-2026,58,IN0020220078
SGBDE30III,GB,15630.01,15675,15590,15600.97,15600,15629.64,213,3326268.22,29-May-2026,47,IN0020220110
SGBJAN30IX,GB,15610,15610,15450.01,15462.22,15450.01,15482,129,2001347.15,29-May-2026,34,IN0020210236
SGBMAR30X,GB,15933.45,15933.45,15401,15415.82,15410.01,15621,47,729898.04,29-May-2026,15,IN0020210319
SGBJUN31I,GB,15271.17,15680.01,15271.17,15562.88,15575,15662.74,844,13182424.25,29-May-2026,177,IN0020230069
SGBSEP31II,GB,15686.01,15764.44,15602,15618.26,15602,15685.31,321,5021712.95,29-May-2026,116,IN0020230093
SGBDE31III,GB,15975,15975,15686,15734.54,15749.99,15777.95,788,12404081.29,29-May-2026,191,IN0020230168
SGBMAR31IV,GB,15653.49,15699.99,15521,15576.69,15580,15653.49,86,1340609.87,29-May-2026,37,IN0020220169
SGBFEB32IV,GB,15900.01,16000,15803.2,15897.33,15925,16028.63,1177,18717702.71,29-May-2026,277,IN0020230184
20MICRONS,EQ,188.5,189.58,182.02,182.76,182.5,188.03,136815,25286125.52,29-May-2026,3430,INE144J01027
21STCENMGM,EQ,34.88,34.88,34.88,34.88,34.88,34.2,9424,328709.12,29-May-2026,19,INE253B01015
360ONE,EQ,1118,1127.8,1095,1104.5,1104.7,1112.1,1006275,1119065285.30,29-May-2026,29932,INE466L01038
GOLD360,EQ,155.5,155.5,151.2,151.45,151.3,151.75,43175,6547619.75,29-May-2026,307,INF579M01BB5
MSCI360,EQ,10.12,10.12,9.87,9.9,9.9,10,18570,185328.05,29-May-2026,43,INF579M01BP5
SILVER360,EQ,257.58,257.72,253.54,255.45,255.4,256.05,21595,5532939.01,29-May-2026,597,INF579M01BC3
3BBLACKBIO,EQ,1265,1273.5,1223.9,1241.2,1249,1221.7,7362,9115161.30,29-May-2026,893,INE994E01018
3IINFOLTD,EQ,16.91,17.58,16.89,17.24,17.18,17.3,280076,4857383.43,29-May-2026,993,INE748C01038
3MINDIA,EQ,33245,33475,32510,32810,32745,33225,4786,157667495.00,29-May-2026,2863,INE470A01017
3PLAND,EQ,31.7,32,30.5,31.24,31.2,31.71,3102,96513.36,29-May-2026,108,INE105C01023
5PAISA,EQ,335.1,336,324.5,327.7,330,335.1,25083,8288850.05,29-May-2026,1093,INE618L01018
63MOONS,EQ,634.5,636.7,596.65,610.95,610,631.7,405963,247536732.15,29-May-2026,9094,INE111B01023
734IRFC28,N4,1066.05,1066.05,1066.05,1066.05,1066.05,1070.3,555,591657.75,29-May-2026,2,INE053F07579
736PFCL28,N2,1050,1050.06,1049.01,1050,1050,1048.55,1075,1128704.15,29-May-2026,10,INE134E07349
743REC35,NH,1184,1184,1184,1184,1184,1184,28,33152.00,29-May-2026,1,INE020B07JU4
751HUDCO28,N5,1044.5,1044.66,1044.5,1044.66,1044.66,1047,260,271602.00,29-May-2026,2,INE031A07865
764NABAR31,N2,1107,1107,1107,1107,1107,1102,5,5535.00,29-May-2026,1,INE261F07032
764HUDCO31,N8,1117,1117,1117,1117,1117,1113,6,6702.00,29-May-2026,3,INE031A07AO5
769HUDCO31,N9,1117.1,1119,1117.1,1119,1119,1120,100,111805.00,29-May-2026,5,INE031A07AT4
82HUDCO27,N2,1043.7,1043.7,1035.43,1035.5,1035.5,1035,126,130571.87,29-May-2026,8,INE031A07840
830PFCL27,N5,1067.67,1068,1067.67,1068,1068,1066.31,542,578762.77,29-May-2026,9,INE134E07208
850NHAI29,N5,1093,1093,1092,1092.5,1092.5,1084.02,781,853308.00,29-May-2026,4,INE906B07DE1
851HUDCO28,NB,1104.1,1104.1,1104.1,1104.1,1104.1,1108.51,90,99369.00,29-May-2026,1,INE031A07915
873NTPC28,N5,1135,1135,1126,1126,1126,1104.1,102,114915.00,29-May-2026,3,INE733E07JI1
875NHAI29,N6,1105,1105,1103.5,1104.25,1103.5,1102.99,455,502475.00,29-May-2026,5,INE906B07DF8
876HUDCO28,ND,1122.25,1123,1122.25,1123,1123,1123.5,20,22452.50,29-May-2026,2,INE031A07949
891IIFCL34,N4,1250,1250,1250,1250,1250,1243.74,150,187500.00,29-May-2026,3,INE787H07370
891NTPC33,N6,1255.01,1275,1254.51,1274.19,1275,1256.06,680,863493.80,29-May-2026,8,INE733E07JJ9
892NHPC33,N6,1260,1285.1,1250,1269.51,1285,1260,529,671162.10,29-May-2026,13,INE848E07567
892PFCL33,N8,1280,1282,1280,1282,1282,1280,248,317877.24,29-May-2026,5,INE134E07463
901HUDCO34,NE,1266.1,1300,1260.01,1300,1300,1310,1074,1387409.50,29-May-2026,11,INE031A07AB2
ABCOTS,EQ,216.1,221.99,214.75,216.25,216.01,215.61,29078,6337977.74,29-May-2026,1000,INE08PH01015
ABINFRA,EQ,12.06,12.33,10.77,10.93,10.99,11.88,1909772,21371215.32,29-May-2026,4431,INE00YB01025
ABMKNO,EQ,224,230,211,212.14,211,228,3573,775978.36,29-May-2026,200,INE850B01026
ACSTECH,EQ,34.53,35.04,33.68,33.79,33.68,34.36,113539,3914277.19,29-May-2026,795,INE366C01021
AKCAPIT,EQ,1707.7,1720,1655.1,1708.6,1720,1707.7,1672,2849766.60,29-May-2026,224,INE701G01012
A2ZINFRA,EQ,14.66,15,14.43,14.53,14.6,14.66,247002,3613727.08,29-May-2026,461,INE619I01012
AAATECH,EQ,95.99,98.8,92.8,94.09,95,95.39,19785,1884571.00,29-May-2026,595,INE0D0U01013
AADHARHFC,EQ,482,482,471.1,477.2,479,477.8,363653,173063315.95,29-May-2026,16218,INE883F01010
AAKAAR,SM,84.3,84.3,79,81.95,81.95,80.3,19200,1585520.00,29-May-2026,12,INE1GYP01013
AAKASH,BE,8.89,9,8.77,8.86,8.94,8.89,131598,1167114.27,29-May-2026,273,INE087Z01024
AARADHYA,SM,80.35,89.8,80.35,89.8,89.8,87.5,3600,303780.00,29-May-2026,3,INE124401014
AAREYDRUGS,BE,79.73,80,76.3,77.99,77.5,79.73,7140,560279.77,29-May-2026,87,INE198H01019
