SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,14735,14735,14403,14570.63,14613.63,14733.57,128,1860399.11,19-Jun-2026,38,IN0020200104
SGBN28VIII,GB,14500,14687.99,14340,14616.8,14640,14817.75,430,6234819.61,19-Jun-2026,71,IN0020200286
SGBMAY29I,GB,14785,14785,14399.99,14604.81,14600,14785.24,1119,16240237.55,19-Jun-2026,196,IN0020210053
SGBJUN29II,GB,14769.09,14769.09,14400,14601.31,14649,14769.09,442,6411847.57,19-Jun-2026,59,IN0020210061
SGBJU29III,GB,14305.01,14829.42,14305.01,14658.94,14600,14803.83,245,3570889.99,19-Jun-2026,75,IN0020210087
SGBSEP29VI,GB,14421,14692.99,14421,14605,14650,14784.21,515,7491147.30,19-Jun-2026,83,IN0020210145
SGBNV29VII,GB,14305.01,14699,14305.01,14607.85,14610,14773.34,597,8675383.76,19-Jun-2026,94,IN0020210178
SGBOCT26,GB,14710,14710,14702,14702,14702,14702,5,73542.00,19-Jun-2026,3,IN0020180249
SGBNOV26,GB,14630,14630,14630,14630,14630,14939,4,58520.00,19-Jun-2026,1,IN0020180314
SGBDEC26,GB,14310,14622.76,14180,14561.01,14561.01,14905,304,4370242.70,19-Jun-2026,22,IN0020180389
SGBJUN27,GB,14401,14549,14400,14549,14549,14767.73,60,866601.19,19-Jun-2026,16,IN0020190073
SGBAUG27,GB,14400,14600,14374,14599.99,14599.99,14782.71,219,3161760.80,19-Jun-2026,47,IN0020190107
SGBSEP27,GB,14351,14789.97,14350,14608.25,14789.97,14826.59,119,1721674.92,19-Jun-2026,10,IN0020190115
SGBJAN27,GB,14669,14720,14669,14720,14720,14929.22,15,220150.00,19-Jun-2026,15,IN0020180462
SGBOCT27,GB,14400,14640,14352.01,14531.65,14550,14775,209,3018986.38,19-Jun-2026,29,IN0020190370
SGBFEB27,GB,14809.8,14809.8,14500,14666.4,14500,14809.8,9,132265.80,19-Jun-2026,6,IN0020180561
SGBOCT27VI,GB,14400,14650,14333.09,14650,14650,14776,67,965800.07,19-Jun-2026,17,IN0020190388
SGBDC27VII,GB,14325,14598.99,14325,14518.12,14516,15000,134,1938820.58,19-Jun-2026,22,IN0020190461
SGBAPR28I,GB,14332,14674,14332,14605.91,14600,14788.8,562,8099107.69,19-Jun-2026,87,IN0020200062
SGBMAY28,GB,14780.16,14780.16,14310.01,14541.75,14505.5,14780.16,447,6461878.15,19-Jun-2026,125,IN0020200088
SGBJUL28IV,GB,14701,14701,14423,14626.66,14600,14846.53,436,6319197.26,19-Jun-2026,44,IN0020200146
SGBFEB28IX,GB,14487,14565,14487,14565,14565,14800.5,53,768812.01,19-Jun-2026,11,IN0020190545
SGBAUG28V,GB,14500,14683.06,14410,14597.36,14585,14809.39,467,6782550.00,19-Jun-2026,122,IN0020200161
SGBSEP28VI,GB,14550,14740,14409,14614.59,14625,14800,257,3741305.86,19-Jun-2026,53,IN0020200195
SGBOC28VII,GB,14747,14747,14430,14622.9,14640,14750,155,2254143.60,19-Jun-2026,33,IN0020200203
SGBJ28VIII,GB,14805,14805,14450,14699,14699,14805,23,333179.00,19-Jun-2026,9,IN0020190537
SGBMAR28X,GB,14501,14581.29,14500,14581.29,14581.29,14855,30,436023.23,19-Jun-2026,12,IN0020190552
SGBJUL29IV,GB,14849,14849,14500,14600,14600,14836.88,10,145541.00,19-Jun-2026,6,IN0020210111
SGBJAN29IX,GB,14774,14779.9,14500,14602.29,14600,14861.64,166,2427674.80,19-Jun-2026,31,IN0020200377
SGBAUG29V,GB,14401,14689,14055.55,14647.94,14680,14823.11,755,10955216.94,19-Jun-2026,102,IN0020210129
SGBD29VIII,GB,14748,14748,14400,14625.97,14670,14779,534,7768579.95,19-Jun-2026,110,IN0020210228
SGBJAN29X,GB,14738.99,14738.99,14649,14737.49,14737.49,14866.5,13,191500.39,19-Jun-2026,8,IN0020200385
SGBFEB29XI,GB,14521,14688,14415,14688,14688,14786.77,102,1478326.83,19-Jun-2026,25,IN0020200393
SGBMR29XII,GB,14670,14670,14405.01,14613.91,14625,14763.3,1890,27477128.92,19-Jun-2026,125,IN0020200427
SGBJUN30,GB,14850,14890,14549,14814.27,14826,14961.6,309,4539195.11,19-Jun-2026,112,IN0020220045
SGBAUG30,GB,14603.07,14998.99,14603.07,14875.4,14760.01,15030.67,79,1166342.61,19-Jun-2026,51,IN0020220078
SGBDE30III,GB,14969.88,14969.88,14650,14871.39,14746,15000,241,3549392.17,19-Jun-2026,80,IN0020220110
SGBJAN30IX,GB,14800,14970,14542,14788.75,14970,15015.2,186,2746629.95,19-Jun-2026,41,IN0020210236
SGBMAR30X,GB,14780,14784,14700,14784,14784,14904.68,24,354329.00,19-Jun-2026,14,IN0020210319
SGBJUN31I,GB,14899.99,15099.99,14799.99,15003.45,15040,15198.47,849,12641312.42,19-Jun-2026,254,IN0020230069
SGBSEP31II,GB,14983.72,15000,14777.01,14964.21,14866,15134.72,1322,19652297.46,19-Jun-2026,371,IN0020230093
SGBDE31III,GB,14900,15100.01,14875.01,15080.14,15100,15250.52,1192,17849705.64,19-Jun-2026,321,IN0020230168
SGBMAR31IV,GB,15147.69,15147.69,14800,14920.07,14932.8,15199.99,158,2352195.96,19-Jun-2026,70,IN0020220169
