SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15528.03,15551,15465,15526,15526,15617.11,257,3990072.04,27-May-2026,28,IN0020200104
SGBN28VIII,GB,15581,15581,15429.99,15440.13,15440,15581.34,128,1979329.28,27-May-2026,44,IN0020200286
SGBMAY29I,GB,15501,15505,15390,15403.96,15396.01,15551.31,873,13468322.30,27-May-2026,170,IN0020210053
SGBJUN29II,GB,15580,15580,15451.05,15464,15475,15578,33,512782.05,27-May-2026,10,IN0020210061
SGBJU29III,GB,15585,15600,15560,15560,15560,15637,56,872690.00,27-May-2026,9,IN0020210087
SGBSEP29VI,GB,15475,15545,15416,15420.02,15420.02,15568.08,300,4638776.46,27-May-2026,54,IN0020210145
SGBNV29VII,GB,15530,15644,15365,15379.2,15400,15543.78,39,604267.06,27-May-2026,19,IN0020210178
SGBOCT26,GB,15556,15556,15475,15475,15475,15556,11,170624.00,27-May-2026,4,IN0020180249
SGBNOV26,GB,15655.61,15655.61,15353,15403.79,15399,15501,32,495613.50,27-May-2026,15,IN0020180314
SGBDEC26,GB,15500,15501,15500,15500.5,15500,15690,20,310009.00,27-May-2026,5,IN0020180389
SGBJUN27,GB,15650,15650,15500,15500,15500,15601,13,202448.00,27-May-2026,5,IN0020190073
SGBAUG27,GB,15511,15511,15410.04,15413.5,15415,15572.82,190,2936258.15,27-May-2026,40,IN0020190107
SGBSEP27,GB,15405.09,15405.09,15405.09,15405.09,15405.09,15549,1,15405.09,27-May-2026,1,IN0020190115
SGBJAN27,GB,15500,15600,15460,15460,15460,15665.48,52,807119.30,27-May-2026,11,IN0020180462
SGBOCT27,GB,15450,15450,15400,15400,15400,15519.22,68,1049416.33,27-May-2026,20,IN0020190370
SGBFEB27,GB,15530,15530,15460,15468,15465,15550,15,232200.00,27-May-2026,5,IN0020180561
SGBOCT27VI,GB,15481,15481,15391,15406.45,15391,15535,46,710267.76,27-May-2026,12,IN0020190388
SGBDC27VII,GB,15500,15847.99,15450.01,15514.76,15499.9,15820,171,2650526.37,27-May-2026,16,IN0020190461
SGBAPR28I,GB,15580.2,15580.2,15445,15452.66,15445,15580.22,380,5882023.31,27-May-2026,59,IN0020200062
SGBMAY28,GB,15583.24,15583.24,15364,15396.66,15380.1,15583.24,432,6661039.03,27-May-2026,54,IN0020200088
SGBJUL28IV,GB,15570.9,15570.9,15449.3,15457.34,15493.89,15570.9,200,3097022.50,27-May-2026,28,IN0020200146
SGBAUG28V,GB,15585.99,15585.99,15423.01,15433.16,15423.01,15586.86,1149,17785515.68,27-May-2026,138,IN0020200161
SGBSEP28VI,GB,15480.11,15500,15418,15418.5,15418,15570.98,207,3200129.25,27-May-2026,41,IN0020200195
SGBOC28VII,GB,15483.21,15535,15350,15366.04,15433.5,15550,618,9512498.32,27-May-2026,71,IN0020200203
SGBMAR28X,GB,15490.64,15490.64,15366,15366,15366.01,15542.18,27,415131.44,27-May-2026,5,IN0020190552
SGBJUL29IV,GB,15679,15679,15399.99,15437.15,15440,15568.95,438,6759579.95,27-May-2026,48,IN0020210111
