SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15101,15150,15101,15120.03,15120.03,15199,57,861819.29,08-May-2026,16,IN0020200104
SGBN28VIII,GB,15198.81,15242,15152.06,15190,15190,15198.81,48,728090.66,08-May-2026,30,IN0020200286
SGBMAY29I,GB,15300,15300,15150,15186.2,15191,15187.44,1335,20251757.40,08-May-2026,74,IN0020210053
SGBJUN29II,GB,15155,15225,15130.01,15163.05,15163.05,15177.63,2428,36832257.65,08-May-2026,28,IN0020210061
SGBJU29III,GB,15152,15175,15150,15170,15170,15180,14,212347.00,08-May-2026,8,IN0020210087
SGBSEP29VI,GB,15136.2,15350,15068.28,15276.36,15350,15228.8,376,5693208.84,08-May-2026,61,IN0020210145
SGBNV29VII,GB,15112,15208.13,15096,15194,15200,15185.36,234,3545051.25,08-May-2026,59,IN0020210178
SGBDEC26,GB,15270,15270,15270,15270,15270,15100.63,2,30540.00,08-May-2026,1,IN0020180389
SGBJUN27,GB,15106,15106,15106,15106,15106,15149.27,1,15106.00,08-May-2026,1,IN0020190073
SGBJUL27,GB,15100,15199.99,15066.03,15066.03,15066.03,15000,5,75632.12,08-May-2026,5,IN0020190081
SGBAUG27,GB,15115,15150,15100,15100,15100,15115.5,33,499460.00,08-May-2026,8,IN0020190107
SGBSEP27,GB,15081,15081,15080.03,15080.03,15080.03,15070,16,241291.15,08-May-2026,3,IN0020190115
SGBOCT27,GB,15100,15100,15100,15100,15100,15100,7,105700.00,08-May-2026,3,IN0020190370
SGBFEB27,GB,15100,15100,15100,15100,15100,15167.8,42,634200.00,08-May-2026,3,IN0020180561
SGBDC27VII,GB,15150,15150,15120,15120,15120,15155.01,3,45420.00,08-May-2026,3,IN0020190461
SGBAPR28I,GB,15180.15,15180.15,15070,15124.12,15140,15181.11,159,2402861.23,08-May-2026,42,IN0020200062
SGBMAY28,GB,15100.01,15245,15100.01,15170.05,15170,15162,67,1016215.66,08-May-2026,15,IN0020200088
SGBJUL28IV,GB,15147.4,15159.99,15037.44,15126.3,15139.2,15147.4,370,5580620.69,08-May-2026,54,IN0020200146
SGBFEB28IX,GB,15018.3,15175,15010,15101.16,15101.16,15170,79,1189011.43,08-May-2026,17,IN0020190545
SGBAUG28V,GB,15165,15200,15111,15149.81,15155,15165.4,971,14706696.27,08-May-2026,99,IN0020200161
SGBSEP28VI,GB,15160,15160,15113.2,15113.2,15113.2,15175,10,151366.00,08-May-2026,5,IN0020200195
SGBOC28VII,GB,15115.3,15115.3,15115,15115.16,15115,15213.43,5,75575.80,08-May-2026,3,IN0020200203
SGBJ28VIII,GB,15001,15180,15001,15140.55,15180,15090,3,45282.10,08-May-2026,3,IN0020190537
SGBMAR28X,GB,15110,15110,15050.12,15080.05,15080.05,15125,50,753760.16,08-May-2026,8,IN0020190552
SGBJUL29IV,GB,15199.99,15199.99,15110,15171,15171,15199.99,224,3396100.62,08-May-2026,18,IN0020210111
SGBJAN29IX,GB,15170,15170,15116.51,15145,15145,15170,58,877995.11,08-May-2026,21,IN0020200377
SGBAUG29V,GB,15549.9,15549.9,15150,15170.02,15170.02,15245,53,806418.79,08-May-2026,27,IN0020210129
SGBD29VIII,GB,15199,15247,15161,15247,15247,15246.08,107,1626417.74,08-May-2026,38,IN0020210228
SGBJAN29X,GB,15152,15177.97,15051,15158.4,15150,15170,155,2339893.02,08-May-2026,28,IN0020200385
SGBFEB29XI,GB,15150,15190,15100.5,15177.94,15177.92,15170.14,283,4290608.88,08-May-2026,35,IN0020200393
SGBMR29XII,GB,15100,15235,15051.01,15135.68,15179.99,15142.72,640,9676874.18,08-May-2026,84,IN0020200427
SGBJUN30,GB,15230,15431,15211.07,15295.82,15392,15306.66,317,4839446.94,08-May-2026,91,IN0020220045
SGBAUG30,GB,15445.99,15445.99,15210.02,15256.07,15259.24,15362.25,148,2261266.07,08-May-2026,75,IN0020220078
SGBDE30III,GB,15459.56,15494.98,15360,15405.93,15415,15413.33,125,1926645.96,08-May-2026,46,IN0020220110
SGBJAN30IX,GB,15300,15300,15205,15230.3,15205,15256.99,218,3325316.34,08-May-2026,48,IN0020210236
SGBMAR30X,GB,15350,15350,15176,15202,15202,15374,9,136982.00,08-May-2026,6,IN0020210319
SGBJUN31I,GB,15631,15666,15550,15574.84,15600,15587.1,192,2997252.36,08-May-2026,45,IN0020230069
SGBSEP31II,GB,15649,15649,15560,15570.38,15560,15578.22,508,7918330.51,08-May-2026,112,IN0020230093
SGBDE31III,GB,15701.01,15773.99,15601.01,15678.99,15700,15699.19,692,10854187.78,08-May-2026,134,IN0020230168
SGBMAR31IV,GB,15700,15700,15426.2,15463.75,15499,15495.49,106,1642638.91,08-May-2026,42,IN0020220169
SGBFEB32IV,GB,16086.01,16218.99,16011,16063.03,16074,16156.64,1294,20838056.79,08-May-2026,313,IN0020230184
20MICRONS,EQ,185,187.04,180.65,181.81,182.89,184.2,87277,16019286.42,08-May-2026,2410,INE144J01027
21STCENMGM,EQ,34.5,35.31,34.25,34.65,34.39,34.7,3128,108810.17,08-May-2026,45,INE253B01015
360ONE,EQ,1112.9,1134.9,1105.7,1118.5,1114.4,1111.7,732727,821690259.60,08-May-2026,20616,INE466L01038
GOLD360,EQ,146.4,151,145.55,146.55,146,147.45,42560,6282914.00,08-May-2026,595,INF579M01BB5
SILVER360,EQ,245.7,249.71,243.99,248.17,246.1,245.09,67426,16644804.49,08-May-2026,1050,INF579M01BC3
3BBLACKBIO,EQ,1308.3,1308.3,1261.6,1294.1,1299,1299.6,6570,8506332.10,08-May-2026,352,INE994E01018
3IINFOLTD,EQ,17.67,18.95,17.5,18.11,18.29,17.67,956978,17519028.04,08-May-2026,2860,INE748C01038
3MINDIA,EQ,32700,32700,32000,32045,32070,32650,2139,68830645.00,08-May-2026,1306,INE470A01017
3PLAND,EQ,36.05,36.3,34,36.18,36.3,36,6600,231614.50,08-May-2026,149,INE105C01023
5PAISA,EQ,342.8,342.8,332,335.05,335.5,339.95,29285,9822428.00,08-May-2026,1265,INE618L01018
63MOONS,EQ,741,753,715.35,723.65,723.45,741,68535,50061770.05,08-May-2026,2953,INE111B01023
751HUDCO28,N5,1043.4,1043.4,1043.4,1043.4,1043.4,1055,10,10434.00,08-May-2026,1,INE031A07865
760PFCL35,N3,1200,1215,1200,1214.99,1215,1200,881,1067943.00,08-May-2026,5,INE134E07588
764NABAR31,N2,1098,1098,1098,1098,1098,1094.25,118,129564.00,08-May-2026,5,INE261F07032
764HUDCO31,N8,1113.75,1113.75,1103.6,1103.6,1103.6,1113,453,504021.25,08-May-2026,4,INE031A07AO5
769HUDCO31,N9,1119,1124,1119,1119.48,1124,1120,319,357106.00,08-May-2026,3,INE031A07AT4
774IREDA31,N7,1107.04,1112,1107.04,1112,1112,1106.01,458,507912.16,08-May-2026,4,INE202E07229
82HUDCO27,N2,1033,1033,1033,1033,1033,1032.03,50,51650.00,08-May-2026,1,INE031A07840
830PFCL27,N5,1064,1065,1064,1064.76,1065,1068.94,195,207625.00,08-May-2026,3,INE134E07208
866NTPC33,N3,1240,1240,1240,1240,1240,1233,80,99200.00,08-May-2026,1,INE733E07JG5
867PFCL33,N7,1248,1266,1248,1266,1266,1247,1790,2248140.00,08-May-2026,2,INE134E07455
