SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15800,15895,15800,15800,15800,15839.25,999,15833550.07,11-Feb-2026,44,IN0020200104
SGBN28VIII,GB,15800.16,15914,15752,15800.01,15800.01,15730.16,343,5422702.74,11-Feb-2026,50,IN0020200286
SGBMAY29I,GB,15899,15955.01,15802,15866.66,15850,15800.55,898,14293950.92,11-Feb-2026,142,IN0020210053
SGBJUN29II,GB,15795,15998,15721,15795.5,15780,15792.16,396,6271187.14,11-Feb-2026,103,IN0020210061
SGBJU29III,GB,15733.12,15974,15733.12,15771.45,15760,15733.12,149,2355118.62,11-Feb-2026,29,IN0020210087
SGBSEP29VI,GB,15716.2,15999,15605.01,15854.74,15850,15806.27,278,4414381.45,11-Feb-2026,71,IN0020210145
SGBNV29VII,GB,15720,15899,15623,15813.82,15810.11,15720.36,309,4886137.94,11-Feb-2026,58,IN0020210178
SGBMAY26,GB,15899,15899,15526,15526,15526,15699.23,8,125405.06,11-Feb-2026,4,IN0020180033
SGBOCT26,GB,15799,15799,15799,15799,15799,15700,50,789950.00,11-Feb-2026,17,IN0020180249
SGBNOV26,GB,15749,15889,15749,15815,15815,15200,20,315802.00,11-Feb-2026,8,IN0020180314
SGBJUN27,GB,15942.99,16296,15942.99,16296,16296,15942.99,2,32238.99,11-Feb-2026,2,IN0020190073
SGBJUL27,GB,15770,15840,15749,15839,15839,15750,53,837661.94,11-Feb-2026,12,IN0020190081
SGBAUG27,GB,15773,16199,15750.87,15770.87,15751,15813.81,135,2142781.60,11-Feb-2026,24,IN0020190107
SGBSEP27,GB,15700,15887,15700,15887,15887,15700,8,125974.00,11-Feb-2026,3,IN0020190115
SGBOCT27,GB,15849,15850,15820,15833.8,15820,15757.65,34,538550.00,11-Feb-2026,11,IN0020190370
SGBFEB27,GB,15670,15955.29,15670,15955.29,15955.29,17299,35,554870.18,11-Feb-2026,18,IN0020180561
SGBOCT27VI,GB,15650,15780,15649,15780,15780,15650,27,424418.00,11-Feb-2026,7,IN0020190388
SGBDC27VII,GB,15730,15998,15730,15805.13,15730,15701,189,2989247.53,11-Feb-2026,70,IN0020190461
SGBAPR28I,GB,15814,15989.99,15754,15811.79,15805,15802.66,373,5903218.81,11-Feb-2026,97,IN0020200062
SGBMAY28,GB,15800.02,15898.98,15740,15801,15800,15711.46,103,1627825.75,11-Feb-2026,33,IN0020200088
SGBJUL28IV,GB,15999,15999,15702.2,15783.1,15809.98,15828.51,463,7319408.55,11-Feb-2026,80,IN0020200146
SGBFEB28IX,GB,15796,15875.98,15701,15803,15803,15797,69,1087958.98,11-Feb-2026,15,IN0020190545
SGBAUG28V,GB,15899,15970,15850,15929.07,15930,15850.98,1764,28079128.24,11-Feb-2026,256,IN0020200161
SGBSEP28VI,GB,15850,15900,15800,15812.71,15831.6,15820.7,506,8022847.52,11-Feb-2026,90,IN0020200195
SGBOC28VII,GB,15949,15949,15750,15805.11,15805,15791.27,91,1438434.04,11-Feb-2026,26,IN0020200203
SGBJ28VIII,GB,15650,15849,15650,15800,15800,15998,30,470699.00,11-Feb-2026,8,IN0020190537
SGBJUL29IV,GB,15756,15867,15756,15827.33,15816,15726.05,37,585839.94,11-Feb-2026,19,IN0020210111
SGBJAN29IX,GB,15775,15889,15766.1,15800.34,15800,15764.42,211,3340188.38,11-Feb-2026,65,IN0020200377
SGBAUG29V,GB,16026,16101,15905,15983.09,15905,16001,238,3813984.87,11-Feb-2026,61,IN0020210129
SGBD29VIII,GB,15900,16005,15401,15787.86,15761.01,15802,568,8993088.93,11-Feb-2026,115,IN0020210228
SGBJAN29X,GB,16000,16000,15780,15811.68,15800.5,15744.81,47,744349.81,11-Feb-2026,26,IN0020200385
SGBFEB29XI,GB,15755,15853.87,15755,15839,15839,15753.17,164,2594935.72,11-Feb-2026,21,IN0020200393
SGBMR29XII,GB,15625,15897.97,15625,15844.48,15844.98,15782.64,143,2262064.04,11-Feb-2026,48,IN0020200427
SGBJUN30,GB,15950.05,16175,15852.01,15901.71,15983,15950.05,260,4144143.54,11-Feb-2026,58,IN0020220045
SGBAUG30,GB,16020.01,16338.5,16020.01,16086,16023,16018.13,246,3964660.47,11-Feb-2026,97,IN0020220078
SGBDE30III,GB,16131,16351.82,16084,16180.42,16084,16099.99,242,3923897.24,11-Feb-2026,62,IN0020220110
SGBJAN30IX,GB,15875,16125,15801.01,15911.47,15920,15842.54,177,2821923.51,11-Feb-2026,59,IN0020210236
SGBMAR30X,GB,15822,16189,15822,16036.8,16036.8,15878.51,109,1734803.55,11-Feb-2026,30,IN0020210319
SGBJUN31I,GB,16410.35,16410.35,15548,16116.62,16114.99,16088.54,2057,32870293.86,11-Feb-2026,331,IN0020230069
SGBSEP31II,GB,16090.83,16260,16051,16191.4,16200,16090.83,943,15245307.71,11-Feb-2026,250,IN0020230093
SGBDE31III,GB,16313.2,16758,16311.11,16379.16,16351.5,16382.26,1217,19937678.02,11-Feb-2026,364,IN0020230168
SGBMAR31IV,GB,16399,16399,15999.99,16101.4,16100,16039.98,284,4584546.71,11-Feb-2026,71,IN0020220169
SGBFEB32IV,GB,17951,18394,17916.2,17954.17,18000,17940.08,1251,22529595.86,11-Feb-2026,299,IN0020230184
20MICRONS,EQ,181.73,201.5,181.73,188.07,187.05,181.73,555072,107045174.47,11-Feb-2026,9825,INE144J01027
21STCENMGM,EQ,39.5,40.25,38.76,38.9,38.81,39.5,3263,127666.14,11-Feb-2026,64,INE253B01015
360ONE,EQ,1163.1,1163.2,1126.7,1138.4,1137,1162.4,766800,872827308.60,11-Feb-2026,29596,INE466L01038
GOLD360,EQ,151.45,152.05,150.65,151.75,152,150.55,53794,8147505.25,11-Feb-2026,920,INF579M01BB5
SILVER360,EQ,251.5,254.99,250,253.18,253.5,251.43,107741,27225247.38,11-Feb-2026,2449,INF579M01BC3
3IINFOLTD,EQ,16.37,16.9,15.81,16.04,16.09,16.22,316714,5104668.85,11-Feb-2026,1290,INE748C01038
3MINDIA,EQ,37800,37800,36910,37580,37300,37635,4096,152820555.00,11-Feb-2026,3027,INE470A01017
3PLAND,EQ,35.03,36.5,34.41,34.98,35.14,35.17,3227,114356.39,11-Feb-2026,95,INE105C01023
5PAISA,EQ,339.3,341,331,333.25,332.1,339.1,37447,12540440.75,11-Feb-2026,1414,INE618L01018
63MOONS,EQ,709,739.95,697.8,701.15,698.2,724.85,231249,165550028.20,11-Feb-2026,9417,INE111B01023
734IRFC28,N4,1069.9,1070,1069,1069.09,1069,1052.04,364,389413.12,11-Feb-2026,13,INE053F07579
743REC35,NH,1156.4,1156.4,1156.4,1156.4,1156.4,1152.1,6,6938.40,11-Feb-2026,1,INE020B07JU4
751HUDCO28,N5,1042.95,1042.95,1042.95,1042.95,1042.95,1039.88,910,949084.50,11-Feb-2026,1,INE031A07865
764NABAR31,N2,1150,1150,1150,1150,1150,1149.2,221,254150.00,11-Feb-2026,1,INE261F07032
764HUDCO31,N8,1097,1100,1096.61,1096.64,1096.61,1096.05,1043,1144444.82,11-Feb-2026,17,INE031A07AO5
769HUDCO31,N9,1106.95,1106.95,1106.95,1106.95,1106.95,1104,10,11069.50,11-Feb-2026,1,INE031A07AT4
774IREDA31,N7,1091.01,1091.01,1091.01,1091.01,1091.01,1098,6,6546.06,11-Feb-2026,1,INE202E07229
82HUDCO27,N2,1110,1110,1108,1110,1110,1105,2513,2788830.00,11-Feb-2026,10,INE031A07840
