SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15345,15345,15100,15130,15130,15140,223,3370927.60,22-Apr-2026,31,IN0020200104
SGBN28VIII,GB,15164.06,15199.02,15128,15150,15150,15168.06,155,2348241.55,22-Apr-2026,27,IN0020200286
SGBMAY29I,GB,15172.85,15192.99,15120.03,15150.11,15150,15172.85,584,8847568.99,22-Apr-2026,54,IN0020210053
SGBJUN29II,GB,15100,15145,15100,15110.02,15110.01,15148.35,71,1073875.16,22-Apr-2026,14,IN0020210061
SGBJU29III,GB,15070,15130,15070,15101.01,15101.01,15130,110,1659900.78,22-Apr-2026,36,IN0020210087
SGBSEP29VI,GB,15059.01,15125,15050,15123.15,15125,15140.9,1011,15250300.55,22-Apr-2026,127,IN0020210145
SGBNV29VII,GB,15075,15229.99,15075,15149.86,15149.99,15181.57,195,2954662.81,22-Apr-2026,45,IN0020210178
SGBMAY26,GB,15195,15219.38,15110.02,15158.57,15150,15152.01,86,1306533.50,22-Apr-2026,22,IN0020180033
SGBOCT26,GB,15160,15160,14911.01,15043.2,15043.2,15100,31,469594.20,22-Apr-2026,9,IN0020180249
SGBNOV26,GB,15220,15220,15150,15150,15150,15172.76,7,106190.00,22-Apr-2026,3,IN0020180314
SGBDEC26,GB,15100,15199.99,15091.01,15091.5,15091.01,15100,58,876814.69,22-Apr-2026,24,IN0020180389
SGBJUN27,GB,15100,15100,15050.04,15051.98,15051,15111,32,481663.60,22-Apr-2026,4,IN0020190073
SGBJUL27,GB,15169.99,15169.99,15169.99,15169.99,15169.99,15100,2,30339.98,22-Apr-2026,2,IN0020190081
SGBAUG27,GB,15048.53,15197,15045,15143.67,15135.83,15124.15,57,862083.95,22-Apr-2026,18,IN0020190107
SGBSEP27,GB,15114.34,15180,15020.01,15099.99,15099.99,15061.62,65,981229.38,22-Apr-2026,17,IN0020190115
SGBFEB27,GB,15200,15200,15200,15200,15200,15200,9,136800.00,22-Apr-2026,3,IN0020180561
SGBDC27VII,GB,15179.99,15179.99,15179.99,15179.99,15179.99,15179.99,1,15179.99,22-Apr-2026,1,IN0020190461
SGBAPR28I,GB,15130,15189.99,15120,15144,15144,15169.17,264,3994581.15,22-Apr-2026,40,IN0020200062
SGBMAY28,GB,15159.67,15200,15080.1,15150.27,15190,15163.67,613,9285177.82,22-Apr-2026,60,IN0020200088
SGBJUL28IV,GB,15110,15140,15068,15104.37,15100,15140.41,144,2175002.98,22-Apr-2026,42,IN0020200146
SGBFEB28IX,GB,15090,15090,15090,15090,15090,15150,8,120720.00,22-Apr-2026,2,IN0020190545
SGBAUG28V,GB,15142,15143.99,15093,15099.45,15100,15141.06,1270,19186222.76,22-Apr-2026,180,IN0020200161
SGBSEP28VI,GB,15100,15125,15060,15082.09,15110,15118.6,334,5042338.58,22-Apr-2026,70,IN0020200195
SGBOC28VII,GB,15175,15175,15097.68,15115,15115,15175,57,863177.16,22-Apr-2026,16,IN0020200203
SGBJ28VIII,GB,15111,15140.99,15008,15056.01,15056.01,15114.69,30,451595.08,22-Apr-2026,5,IN0020190537
SGBJUL29IV,GB,15115,15140,15115,15125.63,15115,15175,21,317501.90,22-Apr-2026,7,IN0020210111
SGBJAN29IX,GB,15099,15160,15099,15126.55,15100,15158,97,1466218.20,22-Apr-2026,26,IN0020200377
SGBAUG29V,GB,15123,15195,15100,15116,15116,15153.73,125,1893143.82,22-Apr-2026,37,IN0020210129
SGBD29VIII,GB,15210,15287.99,15099.13,15150.24,15111,15211.86,119,1805329.74,22-Apr-2026,48,IN0020210228
SGBJAN29X,GB,15249,15249,15025.51,15101.11,15101.22,15151,189,2853065.46,22-Apr-2026,24,IN0020200385
SGBFEB29XI,GB,15021,15219.9,15020,15150,15150,15290,43,651364.80,22-Apr-2026,10,IN0020200393
SGBMR29XII,GB,15279.99,15279.99,15061,15101.52,15100,15132.85,385,5817231.71,22-Apr-2026,62,IN0020200427
SGBJUN30,GB,15350,15350,15150,15173.9,15150,15290,36,549446.00,22-Apr-2026,17,IN0020220045
SGBAUG30,GB,15298.9,15597.99,15126.2,15332.02,15300,15302.11,189,2902373.43,22-Apr-2026,60,IN0020220078
SGBDE30III,GB,15302.37,15469,15175.03,15322.59,15301,15372.37,112,1717524.85,22-Apr-2026,44,IN0020220110
SGBJAN30IX,GB,15225,15279.99,15150,15237,15237,15233.66,189,2872939.72,22-Apr-2026,48,IN0020210236
SGBMAR30X,GB,15250,15399,15175.01,15201.01,15201.01,15214.63,151,2301650.53,22-Apr-2026,24,IN0020210319
SGBJUN31I,GB,15699.99,15739.99,15561.02,15690.25,15700,15644.5,188,2944957.60,22-Apr-2026,53,IN0020230069
SGBSEP31II,GB,15755.99,15889.99,15555.2,15705.58,15730,15755.99,1028,16152130.27,22-Apr-2026,195,IN0020230093
SGBDE31III,GB,15796.47,15880,15601,15777.63,15850,15796.47,1058,16730570.32,22-Apr-2026,270,IN0020230168
SGBMAR31IV,GB,15406.05,15689,15406.05,15583.81,15590,15650,282,4381694.98,22-Apr-2026,71,IN0020220169
SGBFEB32IV,GB,16098.9,16298,16090,16191.89,16200,16118.5,884,14325107.65,22-Apr-2026,204,IN0020230184
20MICRONS,EQ,178.14,179.58,177.1,178.38,179.24,177.43,65747,11727633.96,22-Apr-2026,1374,INE144J01027
21STCENMGM,EQ,34.31,34.38,34.31,34.38,34.38,33.71,4514,155121.32,22-Apr-2026,14,INE253B01015
360ONE,EQ,1114,1123.8,1042,1054.9,1055,1108.35,5903548,6308165352.50,22-Apr-2026,127390,INE466L01038
GOLD360,EQ,147.85,148.35,146.6,147.15,147,147.9,17437,2566987.35,22-Apr-2026,332,INF579M01BB5
SILVER360,EQ,242.19,243.7,241.16,242.6,243.4,243.53,33203,8052472.68,22-Apr-2026,786,INF579M01BC3
3BBLACKBIO,EQ,1399,1399,1341.05,1355.15,1350.1,1388.05,3250,4448552.70,22-Apr-2026,507,INE994E01018
3IINFOLTD,EQ,17.64,17.94,17.4,17.86,17.87,17.65,868528,15347397.40,22-Apr-2026,1506,INE748C01038
3MINDIA,EQ,31700,33055,31680,32550,32645,31585,22561,725686895.00,22-Apr-2026,8719,INE470A01017
