SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,14726,15047,14726,15001.6,15001,14726,482,7227705.30,15-Apr-2026,82,IN0020200104
SGBN28VIII,GB,14950,15150.01,14950,15097.42,15100,14861.87,342,5152257.53,15-Apr-2026,52,IN0020200286
SGBMAY29I,GB,14906.2,15300,14906.2,15092.69,15131,14832.73,663,10006314.18,15-Apr-2026,97,IN0020210053
SGBJUN29II,GB,14790,15145,14790,15025.76,15020,14792.66,142,2135387.28,15-Apr-2026,31,IN0020210061
SGBJU29III,GB,14801,15090,14801,15038.5,15050,14730,141,2118302.46,15-Apr-2026,36,IN0020210087
SGBSEP29VI,GB,14856.2,15475,14816.56,15150,15150,14782.53,594,8967321.81,15-Apr-2026,120,IN0020210145
SGBNV29VII,GB,14950,15110,14900,15110,15110,14750,231,3479142.00,15-Apr-2026,54,IN0020210178
SGBMAY26,GB,14863.7,15101.2,14863.7,15100,15100,14863.7,32,481684.43,15-Apr-2026,7,IN0020180033
SGBNOV26,GB,15100,15102,15100,15102,15102,14800,62,936312.00,15-Apr-2026,3,IN0020180314
SGBDEC26,GB,15000,15180,14925,15005.24,14999,14650,253,3796570.50,15-Apr-2026,26,IN0020180389
SGBJUN27,GB,15000,15400,15000,15005,15005,14700,31,473050.00,15-Apr-2026,3,IN0020190073
SGBJUL27,GB,15300,15300,14905,15000,15000,14561,20,299880.04,15-Apr-2026,9,IN0020190081
SGBAUG27,GB,14845,15139.9,14845,15073.07,15088,14647.42,106,1594483.15,15-Apr-2026,39,IN0020190107
SGBSEP27,GB,14860.2,15100,14711.6,15000,15000,14651.11,76,1125989.52,15-Apr-2026,32,IN0020190115
SGBJAN27,GB,15050,15050,15050,15050,15050,14874.9,42,632100.00,15-Apr-2026,3,IN0020180462
SGBOCT27,GB,14861.06,14960.6,14861.06,14896.79,14960.6,14549,39,580974.90,15-Apr-2026,16,IN0020190370
SGBFEB27,GB,15002,15200,14815,15050,15050,14541,50,750107.90,15-Apr-2026,17,IN0020180561
SGBOCT27VI,GB,15100.02,15100.02,15090.02,15092.87,15090.02,14850.02,7,105650.14,15-Apr-2026,3,IN0020190388
SGBDC27VII,GB,15399,15399,14750,15000.01,15000.01,14745.5,16,241446.03,15-Apr-2026,8,IN0020190461
SGBAPR28I,GB,14936.57,15180,14936.56,15151.3,15166,14903.33,333,5018504.37,15-Apr-2026,51,IN0020200062
SGBMAY28,GB,14801,15187.99,14801,15046.23,15098.99,14793.02,232,3493899.46,15-Apr-2026,34,IN0020200088
SGBJUL28IV,GB,15000,15090,14960,15014.06,15016,14652,281,4219196.61,15-Apr-2026,45,IN0020200146
SGBFEB28IX,GB,14652.11,14990,14652.11,14986,14986,14648,8,119319.11,15-Apr-2026,8,IN0020190545
SGBAUG28V,GB,14849,15088.79,14835,15014.16,15014.99,14677.56,1020,15307027.39,15-Apr-2026,167,IN0020200161
SGBSEP28VI,GB,14900,15374.99,14898,15026.8,15031,14661.7,1245,18809901.59,15-Apr-2026,306,IN0020200195
SGBOC28VII,GB,14900,15150,14900,15020.85,15025,14763.13,205,3081070.58,15-Apr-2026,45,IN0020200203
SGBJ28VIII,GB,15000,15199,14625,15180,15180,14510,6,90384.00,15-Apr-2026,5,IN0020190537
SGBMAR28X,GB,14900,15100,14900,14967.4,14995,14845,100,1497193.75,15-Apr-2026,18,IN0020190552
SGBJUL29IV,GB,14705,15100.04,14705,14994.55,14978,14679.58,361,5433942.92,15-Apr-2026,77,IN0020210111
SGBJAN29IX,GB,14750.01,15090,14750.01,15031,15031,14680,184,2759559.72,15-Apr-2026,51,IN0020200377
SGBAUG29V,GB,14902,15250,14902,15040,15005,14781.45,112,1694094.64,15-Apr-2026,42,IN0020210129
SGBD29VIII,GB,14946.02,15100,14946.02,15053.9,15070,14746.02,258,3884985.20,15-Apr-2026,66,IN0020210228
SGBJAN29X,GB,14999,15097.99,14960,14970.07,14960,14681.31,140,2099338.67,15-Apr-2026,30,IN0020200385
SGBFEB29XI,GB,14798.99,15199,14798.99,15152.78,15100,14798.99,295,4450088.73,15-Apr-2026,64,IN0020200393
SGBMR29XII,GB,14751,15090,14751,15020.67,15090,14688.13,1303,19563625.52,15-Apr-2026,165,IN0020200427
SGBJUN30,GB,14836.2,15240,14725,15060.19,15095,14772,250,3764780.85,15-Apr-2026,65,IN0020220045
SGBAUG30,GB,15140,15274.5,15030,15106.6,15100.04,14823.33,237,3585179.08,15-Apr-2026,67,IN0020220078
SGBDE30III,GB,15060,15244,14900,15080.59,15052,14801.87,489,7367181.87,15-Apr-2026,77,IN0020220110
SGBJAN30IX,GB,14800,15200,14800,15198.87,15198.87,14790.56,139,2098200.13,15-Apr-2026,36,IN0020210236
SGBMAR30X,GB,15450,15450,14911,15100.73,15055,14744.51,60,910109.90,15-Apr-2026,21,IN0020210319
SGBJUN31I,GB,15265.01,15499.99,15101,15279.34,15260,14892.7,814,12428840.72,15-Apr-2026,182,IN0020230069
SGBSEP31II,GB,15036.55,15336.61,15036.55,15242.66,15248,14917.78,2340,35632555.96,15-Apr-2026,358,IN0020230093
SGBDE31III,GB,15136.56,15600.01,15136.56,15399.9,15382,15023.75,1793,27634431.74,15-Apr-2026,362,IN0020230168
SGBMAR31IV,GB,14950,15280,14950,15242.65,15230,14820.02,310,4713027.44,15-Apr-2026,52,IN0020220169
SGBFEB32IV,GB,14846.36,16299.99,14846.36,16009.18,16020,15227.04,4010,64082074.92,15-Apr-2026,592,IN0020230184
20MICRONS,EQ,164,170,161.7,168.64,167.5,160.39,126635,21092467.95,15-Apr-2026,2708,INE144J01027
21STCENMGM,EQ,31,31.16,30.54,31.16,31.16,30.55,10822,336466.67,15-Apr-2026,56,INE253B01015
360ONE,EQ,1026.95,1065.8,1020.25,1056,1058.8,1009.5,1795093,1887084504.55,15-Apr-2026,39175,INE466L01038
GOLD360,EQ,146.35,149,146.35,148.1,147.85,145.2,29719,4402138.90,15-Apr-2026,484,INF579M01BB5
SILVER360,EQ,242.5,244.87,239.65,240.69,241,230.99,103604,25192149.93,15-Apr-2026,1009,INF579M01BC3
