SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15090,15090,14990,15000,15000,15130,14,210115.00,23-Apr-2026,11,IN0020200104
SGBN28VIII,GB,15225.75,15225.75,15015,15033.4,15030.01,15150,155,2336398.72,23-Apr-2026,33,IN0020200286
SGBMAY29I,GB,15149.99,15188.99,15003.01,15043.08,15021,15150.11,290,4369532.79,23-Apr-2026,81,IN0020210053
SGBJUN29II,GB,15082,15082.01,15000,15037.32,15039.98,15110.02,114,1714158.62,23-Apr-2026,14,IN0020210061
SGBJU29III,GB,15056.01,15057,14955.01,15005,15000,15101.01,71,1066605.54,23-Apr-2026,35,IN0020210087
SGBSEP29VI,GB,15390,15390,15000.08,15025.5,15016,15123.15,336,5051296.23,23-Apr-2026,109,IN0020210145
SGBNV29VII,GB,15100,15124.83,14950,15045.43,14984.7,15149.86,290,4365476.50,23-Apr-2026,73,IN0020210178
SGBMAY26,GB,15089,15123.99,15041,15041,15041,15158.57,80,1205716.18,23-Apr-2026,16,IN0020180033
SGBOCT26,GB,15050,15050,15050,15050,15050,15043.2,10,150500.00,23-Apr-2026,1,IN0020180249
SGBDEC26,GB,15001,15001,14902,14909.42,14902,15091.5,48,716084.67,23-Apr-2026,14,IN0020180389
SGBJUN27,GB,15000,15005,14951,14951,14951,15051.98,17,255001.00,23-Apr-2026,7,IN0020190073
SGBJUL27,GB,15011,15011,15000,15000,15000,15169.99,2,30011.00,23-Apr-2026,2,IN0020190081
SGBAUG27,GB,15000,15000,14944.99,14945.03,14945.03,15143.67,62,927719.67,23-Apr-2026,27,IN0020190107
SGBSEP27,GB,15000,15000,15000,15000,15000,15099.99,2,30000.00,23-Apr-2026,2,IN0020190115
SGBJAN27,GB,14701,15000,14701,14970,14970,15090,81,1209601.09,23-Apr-2026,20,IN0020180462
SGBOCT27,GB,15000,15000,15000,15000,15000,15100,19,285000.00,23-Apr-2026,5,IN0020190370
SGBFEB27,GB,15199.99,15200,15000,15000,15000,15200,11,166200.95,23-Apr-2026,7,IN0020180561
SGBDC27VII,GB,15073.58,15073.58,14925,14925,14925,15179.99,105,1573911.18,23-Apr-2026,21,IN0020190461
SGBAPR28I,GB,14990,15200,14935,15020.88,15007.5,15144,138,2075407.54,23-Apr-2026,56,IN0020200062
SGBMAY28,GB,15005,15089.99,15000.02,15050,15050,15150.27,182,2738678.38,23-Apr-2026,21,IN0020200088
SGBJUL28IV,GB,15000.01,15000.01,14955,14959.21,14955,15104.37,1068,16011047.54,23-Apr-2026,110,IN0020200146
SGBFEB28IX,GB,15000,15000,14710.01,14950.03,14950,15090,28,417555.21,23-Apr-2026,14,IN0020190545
SGBAUG28V,GB,15089,15089,14751.01,14966.22,14960,15099.45,3268,48832361.02,23-Apr-2026,381,IN0020200161
SGBSEP28VI,GB,15061,15061,14901,14993.02,15000,15082.09,378,5657051.87,23-Apr-2026,87,IN0020200195
SGBOC28VII,GB,15115,15115,15000,15000,15000,15115,7,105230.00,23-Apr-2026,5,IN0020200203
SGBJ28VIII,GB,15011,15149.99,14999,14999.37,14999.37,15056.01,4,60159.36,23-Apr-2026,4,IN0020190537
SGBMAR28X,GB,14780,15149.89,14780,15149.89,15149.89,15120.6,6,89421.78,23-Apr-2026,4,IN0020190552
SGBJUL29IV,GB,15094.5,15094.5,15000,15011.05,15011.05,15125.63,133,1996011.79,23-Apr-2026,24,IN0020210111
SGBJAN29IX,GB,15002.24,15050,14956,15011.05,14999.99,15126.55,272,4079772.22,23-Apr-2026,56,IN0020200377
SGBAUG29V,GB,15100,15105,15045,15060,15060,15116,93,1403290.01,23-Apr-2026,24,IN0020210129
SGBD29VIII,GB,15200,15200,15011,15160.88,15169,15150.24,33,498969.00,23-Apr-2026,21,IN0020210228
SGBJAN29X,GB,15000,15000,14920.01,14999.92,15000,15101.11,246,3689648.15,23-Apr-2026,22,IN0020200385
SGBFEB29XI,GB,15170,15300,14902,14998.8,15000,15150,87,1305087.25,23-Apr-2026,26,IN0020200393
SGBMR29XII,GB,15100,15100,14911,14932.07,14932.07,15101.52,277,4157961.92,23-Apr-2026,60,IN0020200427
SGBJUN30,GB,15300,15300,15005.01,15274.99,15274.99,15173.9,56,851258.56,23-Apr-2026,31,IN0020220045
SGBAUG30,GB,15300,15300,15111.01,15291.65,15299.99,15332.02,88,1344180.14,23-Apr-2026,34,IN0020220078
SGBDE30III,GB,15322.59,15390,15101.02,15251.96,15300,15322.59,134,2044662.05,23-Apr-2026,42,IN0020220110
SGBJAN30IX,GB,15100,15270,15046.8,15098.75,15100,15237,103,1556398.72,23-Apr-2026,35,IN0020210236
SGBMAR30X,GB,15295,15297,15006.24,15095.92,15094.91,15201.01,56,846391.93,23-Apr-2026,23,IN0020210319
SGBJUN31I,GB,15649.99,15690.25,15550,15581.67,15570,15690.25,325,5072459.76,23-Apr-2026,86,IN0020230069
SGBSEP31II,GB,15600,15750,15450,15628.84,15690,15705.58,939,14680915.69,23-Apr-2026,191,IN0020230093
SGBDE31III,GB,15780,15789.99,15650,15674.35,15710,15777.63,974,15304994.33,23-Apr-2026,259,IN0020230168
SGBMAR31IV,GB,15450,15609.9,15252.32,15579.46,15589.98,15583.81,187,2888831.14,23-Apr-2026,82,IN0020220169
SGBFEB32IV,GB,15925,16329.69,15900.02,16063.69,16040,16191.89,1435,23118189.79,23-Apr-2026,357,IN0020230184
20MICRONS,EQ,178.9,185.5,176.81,180.77,180.62,178.38,146714,26583536.51,23-Apr-2026,2039,INE144J01027
21STCENMGM,EQ,35.06,35.06,35.06,35.06,35.06,34.38,1284,45017.04,23-Apr-2026,13,INE253B01015
360ONE,EQ,1049,1057,1033.8,1052.25,1048.5,1054.9,1335631,1401264374.10,23-Apr-2026,31262,INE466L01038
GOLD360,EQ,146.6,146.7,145.3,146.05,146.4,147.15,12343,1803417.60,23-Apr-2026,277,INF579M01BB5
SILVER360,EQ,238.86,238.99,235.39,236.23,235.5,242.6,28010,6644069.46,23-Apr-2026,840,INF579M01BC3
3BBLACKBIO,EQ,1341,1359.65,1261.3,1291.8,1304,1355.15,8436,11091198.85,23-Apr-2026,1210,INE994E01018
3IINFOLTD,EQ,17.86,17.86,17.48,17.6,17.61,17.86,559932,9866574.44,23-Apr-2026,923,INE748C01038
3MINDIA,EQ,32800,33260,32485,33135,33090,32550,4350,143156675.00,23-Apr-2026,2215,INE470A01017
3PLAND,EQ,36.27,36.27,35.2,35.68,36,36.29,3821,135443.74,23-Apr-2026,120,INE105C01023
