SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,14187,14225,14051,14220,14220,14110,225,3188918.26,27-Jul-2026,38,IN0020200104
SGBN28VIII,GB,14166.3,14225,14166.3,14201,14201,14158.1,21,298443.30,27-Jul-2026,7,IN0020200286
SGBMAY29I,GB,14209.11,14289.98,14202,14235.03,14249.9,14209.11,466,6631926.42,27-Jul-2026,97,IN0020210053
SGBJUN29II,GB,14160,14250,14160,14249,14249,14125.1,14,199400.00,27-Jul-2026,5,IN0020210061
SGBJU29III,GB,14227.71,14227.71,14186,14200.01,14200.01,14227.71,112,1589617.23,27-Jul-2026,13,IN0020210087
SGBSEP29VI,GB,14250,14340,14162.1,14235,14240,14229.28,144,2051264.21,27-Jul-2026,34,IN0020210145
SGBNV29VII,GB,14268,14290,14240.01,14246.53,14240.01,14270.2,66,941738.32,27-Jul-2026,16,IN0020210178
SGBOCT26,GB,14300,14300,14300,14300,14300,14300,4,57200.00,27-Jul-2026,1,IN0020180249
SGBNOV26,GB,14250,14250,14250,14250,14250,14250,3,42750.00,27-Jul-2026,3,IN0020180314
SGBDEC26,GB,14200,14415,14200,14399.99,14399.99,14230,9,129429.99,27-Jul-2026,7,IN0020180389
SGBAUG27,GB,14300.01,14325,14300,14318,14311,14255.99,23,329186.10,27-Jul-2026,5,IN0020190107
SGBSEP27,GB,14210.01,14235,14210.01,14231,14231,14156.27,26,370025.01,27-Jul-2026,3,IN0020190115
SGBJAN27,GB,14200,14250,14200,14250,14250,14200,11,156500.00,27-Jul-2026,6,IN0020180462
SGBOCT27,GB,14105.01,14300,14105.01,14300,14300,14100,2,28405.01,27-Jul-2026,2,IN0020190370
SGBOCT27VI,GB,14200.01,14209,14180,14209,14209,14159,21,298270.10,27-Jul-2026,4,IN0020190388
SGBDC27VII,GB,14250,14300,14200,14208.25,14200,14200,12,170744.00,27-Jul-2026,6,IN0020190461
SGBAPR28I,GB,14280.61,14401.65,14201,14297.77,14295,14280.61,265,3799697.41,27-Jul-2026,56,IN0020200062
SGBMAY28,GB,14200,14230,14176,14201.16,14200,14136.89,181,2570019.09,27-Jul-2026,42,IN0020200088
SGBJUL28IV,GB,14155.01,14235,14155.01,14200,14200,14151.2,215,3054293.44,27-Jul-2026,31,IN0020200146
SGBFEB28IX,GB,14205,14350,14205,14350,14350,14150.01,11,157124.99,27-Jul-2026,3,IN0020190545
SGBAUG28V,GB,14266,14372.99,14241.01,14354.09,14325,14240.36,1510,21641386.42,27-Jul-2026,130,IN0020200161
SGBSEP28VI,GB,14200,14294.99,14200,14250.44,14250,14244.55,111,1581141.39,27-Jul-2026,21,IN0020200195
SGBOC28VII,GB,14284.97,14284.97,14223,14243.81,14262.9,14155,13,185458.47,27-Jul-2026,8,IN0020200203
SGBMAR28X,GB,14165.01,14199,14165.01,14199,14199,14116.66,5,70961.01,27-Jul-2026,3,IN0020190552
SGBJUL29IV,GB,14145.01,14289,14145.01,14200,14200,14143.66,75,1067971.63,27-Jul-2026,19,IN0020210111
SGBJAN29IX,GB,14120.01,14240,14117.5,14197.2,14186,14117.5,71,1007439.70,27-Jul-2026,17,IN0020200377
SGBAUG29V,GB,14301,14450,14301,14412.35,14412,14250,59,850921.02,27-Jul-2026,19,IN0020210129
SGBD29VIII,GB,14300,14370,14183,14280,14266,14298,134,1914216.31,27-Jul-2026,59,IN0020210228
SGBJAN29X,GB,14152,14319,14152,14200,14200,14117.25,20,284473.40,27-Jul-2026,7,IN0020200385
SGBFEB29XI,GB,14231,14387.99,14231,14375.24,14387.99,14230,49,703120.94,27-Jul-2026,18,IN0020200393
SGBMR29XII,GB,14180,14289.99,14180,14240.27,14213,14177.5,78,1110932.98,27-Jul-2026,25,IN0020200427
SGBJUN30,GB,14241.01,14445,14241.01,14350,14350,14240.13,25,358864.71,27-Jul-2026,18,IN0020220045
SGBAUG30,GB,14351,14485.94,14351,14436.56,14450,14340,190,2736467.70,27-Jul-2026,58,IN0020220078
SGBDE30III,GB,14792.52,14792.52,14425.02,14579.98,14580,14431.73,184,2671203.44,27-Jul-2026,53,IN0020220110
SGBJAN30IX,GB,14167.01,14350.01,14167.01,14266.66,14265,14166.67,161,2299728.74,27-Jul-2026,37,IN0020210236
SGBMAR30X,GB,14300,14371.5,14295,14295.42,14295.7,14209.26,114,1631102.44,27-Jul-2026,40,IN0020210319
SGBJUN31I,GB,14535,14651,14450,14489.29,14499,14535.17,598,8713610.49,27-Jul-2026,112,IN0020230069
SGBSEP31II,GB,14589.99,14624.98,14521.01,14561.56,14555,14508.49,581,8477158.48,27-Jul-2026,98,IN0020230093
SGBDE31III,GB,14556.01,14643.94,14556.01,14595.43,14590,14541.55,581,8484370.97,27-Jul-2026,134,IN0020230168
SGBMAR31IV,GB,14649.99,14649.99,14500,14527.97,14527.97,14450.03,112,1630558.64,27-Jul-2026,41,IN0020220169
SGBFEB32IV,GB,14682,14842.79,14611.01,14699.46,14700,14667.51,1221,17952539.51,27-Jul-2026,202,IN0020230184
20MICRONS,EQ,205.25,211.47,203.05,204,203.87,204.23,151604,31325928.15,27-Jul-2026,3578,INE144J01027
21STCENMGM,EQ,37.85,37.85,37.85,37.85,37.85,37.11,4700,177895.00,27-Jul-2026,27,INE253B01015
360ONE,EQ,1116.3,1136.9,1103.1,1132.7,1129.3,1102.3,928617,1046597866.00,27-Jul-2026,40785,INE466L01038
GOLD360,EQ,141.2,141.2,139.7,139.85,140.1,139.3,5810,814849.40,27-Jul-2026,211,INF579M01BB5
MSCI360,EQ,10.04,10.09,10.03,10.09,10.09,9.99,200,2012.70,27-Jul-2026,10,INF579M01BP5
SILVER360,EQ,219.96,219.96,218.06,218.77,218.79,217.03,4406,965385.80,27-Jul-2026,255,INF579M01BC3
3BBLACKBIO,EQ,1282,1314.8,1263.8,1292.3,1297.6,1278.1,9178,11866528.90,27-Jul-2026,1013,INE994E01018
3IINFOLTD,EQ,19.9,21.38,19.5,20.68,20.32,19.74,1627856,33599015.40,27-Jul-2026,4854,INE748C01038
3MINDIA,EQ,35790,35830,35150,35195,35195,35500,1279,45195555.00,27-Jul-2026,916,INE470A01017
3PLAND,EQ,34.5,34.5,31.5,32.29,32.98,31.57,5697,184369.39,27-Jul-2026,118,INE105C01023
5PAISA,EQ,375.45,381.95,368,369.25,368.5,373.1,34073,12633362.85,27-Jul-2026,1737,INE618L01018
63MOONS,EQ,711.1,746.85,705.1,728.8,728,708.3,227517,166785787.15,27-Jul-2026,9407,INE111B01023
751HUDCO28,N5,1070,1070,1069.97,1069.97,1069.97,1060.99,20,21399.70,27-Jul-2026,3,INE031A07865
764NABAR31,N2,1108,1108,1106.05,1106.64,1106.15,1104.42,153,169281.75,27-Jul-2026,10,INE261F07032
764HUDCO31,N8,1112,1112.01,1112,1112,1112,1111.2,575,639402.50,27-Jul-2026,5,INE031A07AO5
769HUDCO31,N9,1128,1128.01,1127.8,1128,1128,1128,249,280866.02,27-Jul-2026,11,INE031A07AT4
774IREDA31,N7,1121,1121,1118,1118,1118,1120.26,550,615350.36,27-Jul-2026,9,INE202E07229
812REC27,NI,1019,1023.25,1019,1023.25,1023.25,1019,290,296360.00,27-Jul-2026,5,INE020B07GH7
82HUDCO27,N2,1045,1045,1043.26,1043.26,1043.26,1043.75,902,941055.72,27-Jul-2026,13,INE031A07840
875NHAI29,N6,1110,1113.94,1107,1112,1112,1107,2172,2409875.34,27-Jul-2026,51,INE906B07DF8
876HUDCO28,ND,1139.85,1143.9,1139,1143,1143,1139,510,582669.25,27-Jul-2026,8,INE031A07949
892NHPC33,N6,1289.8,1289.8,1274.5,1274.5,1274.5,1248,2,2564.30,27-Jul-2026,2,INE848E07567
