SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15116.04,15195.03,15070,15070,15070,15085.7,149,2251747.45,08-Sep-2026,34,IN0020200104
SGBN28VIII,GB,15157,15246,15052,15124.99,15124.99,15095.19,60,908678.92,08-Sep-2026,24,IN0020200286
SGBMAY29I,GB,15017.56,15224.99,15016,15139.28,15180,15093.03,446,6763741.57,08-Sep-2026,60,IN0020210053
SGBJUN29II,GB,15025,15188,15025,15068.84,15063,15090,43,650755.89,08-Sep-2026,21,IN0020210061
SGBJU29III,GB,15015.01,15349,15015.01,15067.37,15067.37,15079.88,52,786679.41,08-Sep-2026,27,IN0020210087
SGBSEP29VI,GB,15101,15389,15012,15052.16,15060,15037.44,126,1904401.67,08-Sep-2026,45,IN0020210145
SGBNV29VII,GB,15151,15289,15100.33,15118.29,15150,15100.33,50,757623.33,08-Sep-2026,16,IN0020210178
SGBOCT26,GB,15150,15150,15150,15150,15150,15000,1,15150.00,08-Sep-2026,1,IN0020180249
SGBDEC26,GB,15100.01,15100.01,15100.01,15100.01,15100.01,15100.9,1,15100.01,08-Sep-2026,1,IN0020180389
SGBJUN27,GB,15000,15100,15000,15056.83,15050,15045.45,70,1053079.02,08-Sep-2026,17,IN0020190073
SGBJUL27,GB,15025.5,15025.5,15001,15001,15001,14911.02,2,30026.50,08-Sep-2026,2,IN0020190081
SGBAUG27,GB,15101,15120,15066.54,15070.25,15066.54,15066.54,69,1041522.52,08-Sep-2026,16,IN0020190107
SGBSEP27,GB,15066.11,15149.9,15066.11,15076,15076,15064,97,1463057.59,08-Sep-2026,17,IN0020190115
SGBFEB27,GB,15199.99,15199.99,15199.99,15199.99,15199.99,15200,1,15199.99,08-Sep-2026,1,IN0020180561
SGBOCT27VI,GB,15100,15178.51,15100,15178.51,15178.51,15050,9,135984.51,08-Sep-2026,3,IN0020190388
SGBDC27VII,GB,15075.01,15102,15075.01,15100.11,15100.11,15225,13,196227.22,08-Sep-2026,6,IN0020190461
SGBAPR28I,GB,15100,15289.99,15100,15121.4,15145,15098.85,135,2048169.61,08-Sep-2026,45,IN0020200062
SGBMAY28,GB,15126.01,15200.01,15070.04,15106.7,15123,15065,226,3426249.01,08-Sep-2026,32,IN0020200088
SGBJUL28IV,GB,15462.12,15462.12,15027.01,15040.99,15070,15085,144,2172450.01,08-Sep-2026,33,IN0020200146
SGBFEB28IX,GB,15815.01,15815.01,15050.01,15100,15100,15002,34,517475.05,08-Sep-2026,9,IN0020190545
SGBAUG28V,GB,15155,15160.99,15056.21,15067.57,15090,15078.94,1198,18113104.77,08-Sep-2026,185,IN0020200161
SGBSEP28VI,GB,15120,15249,15050,15058.65,15050.01,15080.62,527,7971061.00,08-Sep-2026,109,IN0020200195
SGBOC28VII,GB,15171,15299,15110,15120,15120,15102.3,43,652115.00,08-Sep-2026,17,IN0020200203
SGBJUL29IV,GB,15106.01,15150,15106.01,15111,15111,15080.15,80,1209851.06,08-Sep-2026,23,IN0020210111
SGBJAN29IX,GB,15070.32,15201,15070.32,15076.94,15075,15070.32,535,8121461.80,08-Sep-2026,75,IN0020200377
SGBAUG29V,GB,15251,15350,15156,15196,15196,15226.04,66,1003933.05,08-Sep-2026,28,IN0020210129
SGBD29VIII,GB,15120.01,15290,15120.01,15202.5,15180,15154.37,59,895603.09,08-Sep-2026,27,IN0020210228
SGBJAN29X,GB,15130.18,15299.97,15070,15103.65,15070,15062,111,1680339.01,08-Sep-2026,49,IN0020200385
SGBFEB29XI,GB,15122,15349,15100,15100,15100,15052.2,86,1301452.15,08-Sep-2026,20,IN0020200393
SGBMR29XII,GB,15199,15199,15051,15065.91,15060,15086.38,145,2189631.29,08-Sep-2026,43,IN0020200427
SGBJUN30,GB,15905,15905,15101,15221,15110,15210,84,1286742.35,08-Sep-2026,34,IN0020220045
SGBAUG30,GB,15340.01,15450,15212.01,15265.93,15231.01,15380.71,129,1975825.39,08-Sep-2026,31,IN0020220078
SGBDE30III,GB,15594.99,15594.99,15262,15280.71,15275,15317.44,155,2378922.98,08-Sep-2026,38,IN0020220110
SGBJAN30IX,GB,15170,15354.94,15126.99,15150,15150,15176.48,124,1881576.43,08-Sep-2026,40,IN0020210236
SGBMAR30X,GB,15226,15257,15125,15195,15195,15278.99,97,1471475.50,08-Sep-2026,25,IN0020210319
SGBJUN31I,GB,15440,15576.51,15325.97,15349.8,15333,15417.77,551,8531721.04,08-Sep-2026,98,IN0020230069
SGBSEP31II,GB,15512.01,15669.99,15457,15471.09,15489.99,15510.73,525,8148906.07,08-Sep-2026,136,IN0020230093
SGBDE31III,GB,15605.01,15764.99,15511.02,15579.93,15594.99,15597.97,379,5934955.33,08-Sep-2026,133,IN0020230168
SGBMAR31IV,GB,15316.2,15519.99,15300,15367.5,15350,15440,226,3490595.48,08-Sep-2026,59,IN0020220169
SGBFEB32IV,GB,15840,15899.99,15673.12,15790.11,15731.01,15775.95,704,11130494.41,08-Sep-2026,177,IN0020230184
20MICRONS,EQ,226,227.23,218.79,219.28,219.65,224.8,108144,23870626.82,08-Sep-2026,3432,INE144J01027
21STCENMGM,EQ,38.7,39.04,38.29,38.59,38.59,38.28,4103,159674.89,08-Sep-2026,57,INE253B01015
360ONE,EQ,1125,1128.2,1104.3,1110,1110,1136.9,1123388,1248715076.00,08-Sep-2026,71122,INE466L01038
GOLD360,EQ,148.4,149.55,147.55,148.25,148.8,147.85,11492,1706551.90,08-Sep-2026,263,INF579M01BB5
MSCI360,EQ,10.12,10.12,10.02,10.02,10.02,10.07,1670,16767.05,08-Sep-2026,29,INF579M01BP5
SILVER360,EQ,227.01,229.95,226.2,227.28,228.45,226.55,8908,2033161.72,08-Sep-2026,292,INF579M01BC3
3BBLACKBIO,EQ,1563,1569.5,1428.1,1455.3,1467.5,1521.3,26241,38684086.60,08-Sep-2026,3219,INE994E01018
3IINFOLTD,BE,22.7,22.7,22.1,22.32,22.25,22.07,189516,4262027.71,08-Sep-2026,526,INE748C01038
3MINDIA,EQ,32840,33330,32620,33145,33170,32840,2158,71438390.00,08-Sep-2026,1577,INE470A01017
3PLAND,EQ,32.15,32.5,31.8,32.4,32.4,32.15,3698,119481.07,08-Sep-2026,39,INE105C01023
5PAISA,EQ,337,342,335,337.4,337.2,339.85,16944,5719141.90,08-Sep-2026,1176,INE618L01018
63MOONS,EQ,881.4,899.4,860.2,868.25,867,872.7,536543,470211408.80,08-Sep-2026,22096,INE111B01023
734IRFC28,N4,1089.05,1089.05,1089,1089,1089,1088,11,11979.05,08-Sep-2026,3,INE053F07579
764NABAR31,N2,1114,1115,1113.99,1115,1115,1114,2660,2963739.00,08-Sep-2026,7,INE261F07032
764HUDCO31,N8,1124,1124,1124,1124,1124,1127.97,3,3372.00,08-Sep-2026,1,INE031A07AO5
769HUDCO31,N9,1137.96,1140,1137.1,1137.11,1137.11,1137.94,426,485426.84,08-Sep-2026,19,INE031A07AT4
774IREDA31,N7,1130.05,1130.05,1130.05,1130.05,1130.05,1130.05,20,22601.00,08-Sep-2026,1,INE202E07229
830PFCL27,N5,1084,1084,1082,1082,1082,1084,200,216413.50,08-Sep-2026,6,INE134E07208
867PFCL33,N7,1260.09,1260.09,1260.09,1260.09,1260.09,1283.91,20,25201.80,08-Sep-2026,1,INE134E07455
875NHAI29,N6,1118,1120.49,1116,1120,1120,1118,694,776821.05,08-Sep-2026,17,INE906B07DF8
891NTPC33,N6,1275.05,1279.9,1275,1275,1275,1275,387,493461.60,08-Sep-2026,10,INE733E07JJ9
892NHPC33,N6,1262,1262,1262,1262,1262,1262,100,126200.00,08-Sep-2026,1,INE848E07567
892PFCL33,N8,1289,1289,1276,1278,1278,1289,733,936504.41,08-Sep-2026,23,INE134E07463
901HUDCO34,NE,1282,1288.99,1282,1288.99,1288.99,1282,3,3859.98,08-Sep-2026,3,INE031A07AB2
ABCOTS,EQ,214.7,214.7,203.1,207.99,209.75,212.01,7227,1511741.08,08-Sep-2026,117,INE08PH01015
ABINFRA,BE,11.37,11.6,11.16,11.51,11.6,11.4,1291691,14830866.76,08-Sep-2026,281,INE00YB01025
ABMKNO,EQ,189.98,189.98,183.6,187.13,183.6,189.64,913,169511.87,08-Sep-2026,31,INE850B01026
ACSTECH,BE,56,57.14,55,57.14,57.14,54.42,653499,37231720.83,08-Sep-2026,605,INE366C01021
AKCAPIT,EQ,1751.9,1775,1738.1,1772.2,1775,1733.5,628,1097450.80,08-Sep-2026,57,INE701G01012
A2ZINFRA,EQ,15.56,16,15.5,15.8,15.9,15.76,117039,1833913.93,08-Sep-2026,299,INE619I01012
AAATECH,EQ,92.07,93.42,91.65,92.64,92.77,92.07,6650,613395.40,08-Sep-2026,115,INE0D0U01013
AADHARHFC,EQ,477.15,482.95,468.2,479.65,481,478.95,279151,132724211.65,08-Sep-2026,12976,INE883F01010
AAKAAR,SM,63.95,64.8,63.95,64.8,64.8,62,3200,206000.00,08-Sep-2026,2,INE1GYP01013
AAKASH,EQ,8.7,8.7,8.25,8.49,8.48,8.59,73817,622752.35,08-Sep-2026,283,INE087Z01024
AARADHYA,SM,127.9,127.9,127.9,127.9,127.9,121.85,14400,1841760.00,08-Sep-2026,4,INE124401014
AAREYDRUGS,EQ,98.47,99.2,94.21,98.03,98.99,97.31,142520,13885038.36,08-Sep-2026,1440,INE198H01019
AARNAV,BE,31.5,33.01,31.15,31.59,33,31.45,12653,400982.99,08-Sep-2026,61,INE750R01016
AARON,EQ,123.35,126.02,123.35,125.01,125.6,125.54,6054,754322.02,08-Sep-2026,303,INE721Z01010
AARTECH,BE,49.53,51.7,48.51,51.38,50.88,49.53,111245,5632372.24,08-Sep-2026,351,INE01C001026
AARTIDRUGS,EQ,421.5,427.9,419.2,421.5,424.5,423,60740,25723855.95,08-Sep-2026,3061,INE767A01016
AARTIIND,EQ,490.7,504.75,486.5,503.7,504,490.7,766682,382135599.80,08-Sep-2026,25462,INE769A01020
AARTIPHARM,EQ,866.9,889.7,861.55,867,869.65,862.65,453073,395800113.00,08-Sep-2026,22447,INE0LRU01027
AARTISURF,BE,549.9,550,525.2,538.75,537.75,546.8,11047,5920214.60,08-Sep-2026,267,INE09EO01013
AARVI,EQ,143.02,143.96,140.67,142.16,142,143.36,16061,2274393.57,08-Sep-2026,361,INE754X01016
AASTHA,EQ,76.51,78.71,75.22,76.85,76.73,77.36,387228,29508808.24,08-Sep-2026,2478,INE2FMX01012
AATMAJ,SM,19.7,19.7,19.7,19.7,19.7,18,2000,39400.00,08-Sep-2026,1,INE0OB201016
AAVAS,EQ,1300,1314.8,1290,1293.5,1293.8,1306.2,35998,46900676.20,08-Sep-2026,6935,INE216P01012
ABAN,BE,14.98,14.98,14.55,14.55,14.55,14.84,13036,191069.77,08-Sep-2026,111,INE421A01028
ABANSENT,EQ,28.39,28.39,27.21,27.77,27.83,28.39,2970,82753.89,08-Sep-2026,102,INE365O01028
AFSL,EQ,202.5,205.7,201,201.16,201,202.78,15736,3169995.24,08-Sep-2026,125,INE00ZE01026
ABB,EQ,7389,7472,7340,7387,7387,7434,167057,1236885744.50,08-Sep-2026,22029,INE117A01022
ABBOTINDIA,EQ,25860,26065,25440,25555,25600,25940,11086,284573680.00,08-Sep-2026,5849,INE358A01014
ABH,ST,72.9,72.9,72.9,72.9,72.9,76.7,7200,524880.00,08-Sep-2026,6,INE1R2M01019
ABHAPOWER,SM,24,24,24,24,24,24,1600,38400.00,08-Sep-2026,1,INE0UYG01015
ABMINTLLTD,BE,54.75,54.75,54.75,54.75,54.75,55.86,9,492.75,08-Sep-2026,5,INE251C01025
ABSMARINE,SM,340,340,310.3,330.7,330.05,336.75,115000,37688975.00,08-Sep-2026,192,INE0QRV01016
ACC,EQ,1267.9,1268,1255.7,1262.8,1266.5,1268.7,116620,147102672.80,08-Sep-2026,10781,INE012A01025
ACCELYA,EQ,1122.4,1133,1121,1124.4,1121,1127.1,4962,5591760.80,08-Sep-2026,514,INE793A01012
ACCENTMIC,SM,627,653.9,618.45,642.95,646,623.6,77500,49046575.00,08-Sep-2026,133,INE0Q5D01013
ACCPL,ST,210,210,210,210,210,210,1200,252000.00,08-Sep-2026,1,INE0T8T01010
ACCURACY,BE,4.38,4.38,4.16,4.29,4.31,4.33,28210,120730.27,08-Sep-2026,173,INE648Z01023
ACEINTEG,EQ,17.17,18.39,17.17,17.37,17.5,17.54,1771,31050.09,08-Sep-2026,70,INE543V01017
ACETEC,SM,141,157.8,140,147.1,141,132,9600,1404960.00,08-Sep-2026,8,INE1J6M01010
ACMESOLAR,EQ,413.15,417.65,404.45,412.6,412,413.15,1281765,528304732.30,08-Sep-2026,30339,INE622W01025
ACE,EQ,1122.2,1148,1105,1121.2,1116.3,1113.2,238203,267162919.30,08-Sep-2026,16218,INE731H01025
ACUTAAS,EQ,3181.6,3235.5,3161.5,3182.1,3178,3181.6,174805,559818848.90,08-Sep-2026,27338,INE00FF01025
ADANIENSOL,EQ,1390.4,1412,1370,1407.7,1407.7,1390.4,1308434,1821714971.60,08-Sep-2026,36684,INE931S01010
ADANIENT,EQ,2933,2968.8,2918,2953.1,2953.1,2950,971374,2864027099.00,08-Sep-2026,47722,INE423A01024
ADANIGREEN,EQ,1288,1301.3,1275.5,1292,1292,1288,678024,873643922.30,08-Sep-2026,20565,INE364U01010
ADANIPORTS,EQ,1694,1713.1,1685.2,1710,1710,1694.3,1217135,2077497499.60,08-Sep-2026,46947,INE742F01042
ADANIPOWER,EQ,205.2,209.4,204.12,208.4,208.4,204.49,17837173,3696511270.96,08-Sep-2026,85789,INE814H01029
ATGL,EQ,604.4,612,602,609.4,611.4,603.7,458452,277897489.65,08-Sep-2026,17333,INE399L01023
ADDIND,EQ,82.9,83,75.26,79.87,82,80.81,279,22109.06,08-Sep-2026,32,INE757C01021
ADDICTIVE,SM,42.75,42.75,42.7,42.7,42.7,44.9,2000,85425.00,08-Sep-2026,4,INE0RDH01021
ADFFOODS,EQ,267,274.35,261.85,273.7,273,266.15,228769,61811681.85,08-Sep-2026,5176,INE982B01027
ADISOFT,SM,214.2,226.9,210,225.05,225.25,214.65,166400,36551720.00,08-Sep-2026,191,INE20PL01012
ABSLAMC,EQ,1040,1045.6,1024.1,1037.8,1035,1041.9,65443,67666027.30,08-Sep-2026,9355,INE404A01024
ABCAPITAL,EQ,400,401,394.45,396.95,396.95,403.25,3482938,1384712613.90,08-Sep-2026,47875,INE674K01013
ABFRL,EQ,53.07,53.07,51.63,52.24,52.19,53.21,2646472,138230443.71,08-Sep-2026,14882,INE647O01011
ABLBL,EQ,85.29,85.56,84.05,84.52,84.43,85.55,303999,25683431.91,08-Sep-2026,4725,INE14LE01019
BIRLAMONEY,EQ,125.8,125.93,124.25,124.85,124.64,125.96,23168,2899434.30,08-Sep-2026,460,INE865C01022
ABREL,EQ,1379.8,1380,1358.1,1372.1,1371.6,1377.8,53107,72648240.10,08-Sep-2026,6431,INE055A01016
CPPLUS,EQ,3762.5,3850,3690,3828.8,3832,3752.9,169118,643529377.10,08-Sep-2026,22553,INE819V01029
AVL,EQ,604,617,589.95,614.6,616.45,599.25,157929,95611515.70,08-Sep-2026,10058,INE679V01027
BSLGOLDETF,EQ,134.02,135.24,133.34,133.97,133.37,133.82,592588,79383406.31,08-Sep-2026,2778,INF209KB18D3
BSLNIFTY,EQ,28.62,28.62,27.76,27.88,28.2,27.93,630053,17549968.11,08-Sep-2026,3981,INF209KB19D1
ADOR,EQ,1645,1650,1600,1626.2,1644.9,1644.1,44887,72789227.40,08-Sep-2026,5309,INE045A01017
ADROITINFO,EQ,10.25,11.25,9.76,10.63,10.71,10.31,123641,1301291.98,08-Sep-2026,304,INE737B01033
ADVAIT,EQ,2111.9,2172.9,2084.7,2153.9,2146.8,2096.4,66017,141182750.30,08-Sep-2026,8549,INE0ALI01010
ADVANCE,EQ,118.14,118.14,114.58,115.53,115.61,116.43,79416,9196357.85,08-Sep-2026,1340,INE1B0W01010
ADVENZYMES,EQ,297.75,301.75,296.3,298.85,297.15,297.85,180305,54008038.55,08-Sep-2026,4170,INE837H01020
ADVANIHOTR,EQ,49.8,49.8,49,49.14,49.3,49.12,27336,1343160.93,08-Sep-2026,378,INE199C01026
ADVENTHTL,EQ,132.19,134.24,129,132.78,132.4,133.19,300842,39633792.80,08-Sep-2026,4012,INE28GN01010
