SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15600,15630,15550.01,15575.05,15575.05,15656,263,4102451.12,18-May-2026,14,IN0020200104
SGBN28VIII,GB,15685,15685,15523,15636.87,15573,15688.28,760,11850671.59,18-May-2026,79,IN0020200286
SGBMAY29I,GB,15605.05,15649.98,15560,15608.94,15600.01,15713.79,588,9179740.77,18-May-2026,92,IN0020210053
SGBJUN29II,GB,15700,15705,15600,15628.12,15650,15710,240,3751638.96,18-May-2026,34,IN0020210061
SGBJU29III,GB,15651,15651,15561,15618.31,15625,15650,587,9150197.69,18-May-2026,33,IN0020210087
SGBSEP29VI,GB,15615,15827.78,15615,15659.41,15648,15827.24,205,3208161.51,18-May-2026,47,IN0020210145
SGBNV29VII,GB,15600,15700,15560,15640,15640,15689.9,141,2202102.09,18-May-2026,44,IN0020210178
SGBOCT26,GB,15590,15671,15552.01,15670.5,15671,15750,33,515583.50,18-May-2026,12,IN0020180249
SGBNOV26,GB,15550,15650,15550,15600,15600,15737.5,36,562849.79,18-May-2026,9,IN0020180314
SGBDEC26,GB,15742.57,15742.57,15650,15650,15650,15742.57,15,235675.70,18-May-2026,2,IN0020180389
SGBJUN27,GB,15939.99,15939.99,15571,15789.99,15789.99,15691.65,17,267139.93,18-May-2026,4,IN0020190073
SGBJUL27,GB,15600,15625,15600,15625,15625,15637.5,3,46850.00,18-May-2026,2,IN0020190081
SGBAUG27,GB,15670,15670,15500,15557.8,15575,15661.38,280,4358209.89,18-May-2026,38,IN0020190107
SGBSEP27,GB,15550,15605.01,15530,15575.34,15573,15703.33,323,5036233.61,18-May-2026,26,IN0020190115
SGBJAN27,GB,15425,15452,15425,15452,15452,15650,31,478607.00,18-May-2026,4,IN0020180462
SGBOCT27,GB,15600,15600,15519,15519,15519,15662.84,22,342390.00,18-May-2026,3,IN0020190370
SGBFEB27,GB,15450,15918,15450,15548,15565,15900,33,512628.81,18-May-2026,10,IN0020180561
SGBOCT27VI,GB,15520,15624,15510,15617.14,15624,15700,27,420811.88,18-May-2026,10,IN0020190388
SGBDC27VII,GB,15674,15760,15502.01,15601.36,15610,15675,107,1669341.24,18-May-2026,16,IN0020190461
SGBAPR28I,GB,15516.01,15671,15516.01,15581.1,15581.1,15694.75,168,2617144.16,18-May-2026,60,IN0020200062
SGBMAY28,GB,15502,15624.99,15502,15592.71,15585,15716.07,350,5457065.95,18-May-2026,34,IN0020200088
SGBJUL28IV,GB,15619.98,15621,15560.05,15591.1,15591.12,15653,567,8852894.62,18-May-2026,33,IN0020200146
SGBFEB28IX,GB,15660,15725,15660,15725,15725,15653.33,25,392355.00,18-May-2026,7,IN0020190545
SGBAUG28V,GB,15689.7,15689.7,15551.01,15597.95,15590,15690.9,841,13125408.11,18-May-2026,164,IN0020200161
SGBSEP28VI,GB,15515.01,15610,15515.01,15581,15581,15650.01,638,9943063.50,18-May-2026,46,IN0020200195
SGBOC28VII,GB,15644,15644,15503,15577.57,15560.01,15644,422,6579928.70,18-May-2026,38,IN0020200203
SGBJ28VIII,GB,15615,15615,15615,15615,15615,15615,11,171765.00,18-May-2026,2,IN0020190537
SGBMAR28X,GB,15601.04,15601.04,15600,15600,15600,15601.04,2,31201.04,18-May-2026,2,IN0020190552
SGBJUL29IV,GB,15540,15639.99,15540,15600,15600,15680.37,158,2466890.36,18-May-2026,26,IN0020210111
SGBJAN29IX,GB,15600,15639.99,15551,15590.32,15590.55,15675.95,343,5348821.69,18-May-2026,51,IN0020200377
SGBAUG29V,GB,15754.7,15754.7,15560.12,15645,15645,15754.7,98,1531140.70,18-May-2026,36,IN0020210129
SGBD29VIII,GB,15615,15737,15553.01,15620.77,15621.55,15703.57,160,2498815.11,18-May-2026,54,IN0020210228
SGBJAN29X,GB,15642.5,15642.5,15541,15599.93,15595,15650,195,3038170.20,18-May-2026,51,IN0020200385
SGBFEB29XI,GB,15520,15650,15520,15600.16,15600,15671,56,873909.01,18-May-2026,14,IN0020200393
SGBMR29XII,GB,15600,15600,15550,15588.86,15599.99,15656.87,387,6029735.44,18-May-2026,82,IN0020200427
SGBJUN30,GB,15621,15700.01,15621,15649.14,15627,15774.55,122,1912297.43,18-May-2026,40,IN0020220045
SGBAUG30,GB,15750,15874.99,15640,15678.86,15640,15812.99,264,4143693.72,18-May-2026,95,IN0020220078
SGBDE30III,GB,15999,15999,15615.56,15676.48,15655,15795.3,381,5981306.76,18-May-2026,127,IN0020220110
SGBJAN30IX,GB,15685,15870,15616.07,15624,15620,15680.72,88,1378967.95,18-May-2026,27,IN0020210236
SGBMAR30X,GB,15533.01,15679.02,15533.01,15669.89,15679,15646.6,82,1280860.46,18-May-2026,45,IN0020210319
SGBJUN31I,GB,15850,15900,15671.83,15779.74,15750,15870.83,856,13508579.10,18-May-2026,196,IN0020230069
SGBSEP31II,GB,15626.23,15884.69,15626.23,15780.3,15756,15887.52,766,12088277.29,18-May-2026,195,IN0020230093
SGBDE31III,GB,15978.98,15978.98,15835.01,15907.73,15895,15979.77,1053,16730212.73,18-May-2026,301,IN0020230168
SGBMAR31IV,GB,15949.99,15949.99,15666,15702.79,15689.99,15837,281,4425088.53,18-May-2026,78,IN0020220169
SGBFEB32IV,GB,16036.56,16350,16036.56,16140.21,16103.5,16360.24,1582,25555828.20,18-May-2026,351,IN0020230184
20MICRONS,EQ,174.5,174.5,165.42,169.75,170.89,174,102774,17345160.33,18-May-2026,3959,INE144J01027
21STCENMGM,EQ,32.11,32.11,31.47,31.5,31.5,32.11,3619,113972.01,18-May-2026,42,INE253B01015
360ONE,EQ,1085,1111.8,1066.8,1104.9,1100,1093.8,661233,723492381.80,18-May-2026,27237,INE466L01038
GOLD360,EQ,157.3,157.3,150.3,152.6,152.75,152.7,31334,4774937.25,18-May-2026,366,INF579M01BB5
SILVER360,EQ,254.28,268,254.28,261.61,261,260.81,138434,36323657.41,18-May-2026,2078,INF579M01BC3
3BBLACKBIO,EQ,1373.6,1373.6,1273.9,1295.3,1285,1371.7,6197,8201450.10,18-May-2026,1183,INE994E01018
3IINFOLTD,EQ,17.63,17.91,17.3,17.69,17.88,17.58,657634,11512866.42,18-May-2026,1653,INE748C01038
3MINDIA,EQ,31000,31795,30280,31705,31630,31245,3861,120669615.00,18-May-2026,1943,INE470A01017
3PLAND,EQ,31.94,33.95,31.36,33.52,33.8,31.94,4721,154413.06,18-May-2026,71,INE105C01023
5PAISA,EQ,300,306,296.5,302.7,306,303.75,29673,8916487.65,18-May-2026,1717,INE618L01018
