SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15783,15783.73,15599.99,15700.06,15694,15783,362,5682746.80,25-May-2026,63,IN0020200104
SGBN28VIII,GB,15800,15800,15639,15651.18,15639,15707.5,92,1444963.38,25-May-2026,30,IN0020200286
SGBMAY29I,GB,15686,15715.01,15586,15624.91,15637.99,15676.43,699,10937391.89,25-May-2026,118,IN0020210053
SGBJUN29II,GB,15781,15800,15511,15703.07,15661,15780,564,8860329.64,25-May-2026,102,IN0020210061
SGBJU29III,GB,15740,15790,15725,15770,15770,15740,476,7497614.41,25-May-2026,30,IN0020210087
SGBSEP29VI,GB,15823,15823,15601,15642.51,15650,15818.25,701,10995111.15,25-May-2026,144,IN0020210145
SGBNV29VII,GB,15743.33,15750,15629.15,15640,15640,15743.33,331,5183562.19,25-May-2026,70,IN0020210178
SGBOCT26,GB,15670.01,15705,15670.01,15690,15705,15670,7,109745.02,25-May-2026,6,IN0020180249
SGBNOV26,GB,15625,15625,15602.01,15602.01,15602.01,15601.01,29,452550.25,25-May-2026,5,IN0020180314
SGBDEC26,GB,15680,15837.19,15680,15690,15690,15680,116,1820812.83,25-May-2026,17,IN0020180389
SGBAUG27,GB,15697,15724.96,15610,15620.8,15610,15697.7,91,1423190.86,25-May-2026,18,IN0020190107
SGBSEP27,GB,15700,15700,15611.11,15613,15613,15700,12,188024.11,25-May-2026,5,IN0020190115
SGBJAN27,GB,15724.49,15724.49,15614,15620,15620.01,15945.44,100,1564134.71,25-May-2026,7,IN0020180462
SGBOCT27,GB,15700,15738.23,15624.99,15624.99,15625,15700,40,625863.27,25-May-2026,9,IN0020190370
SGBOCT27VI,GB,15693.52,15693.52,15500,15614.64,15633.16,15655,415,6456619.83,25-May-2026,62,IN0020190388
SGBDC27VII,GB,15740,15828.75,15740,15828.75,15828.75,15794.6,128,2015007.50,25-May-2026,6,IN0020190461
SGBAPR28I,GB,15701,15750,15601,15640.07,15650,15686.12,78,1222026.47,25-May-2026,36,IN0020200062
SGBMAY28,GB,15687,15700,15613,15618.74,15615,15683.94,155,2422083.05,25-May-2026,29,IN0020200088
SGBJUL28IV,GB,15712,15740,15644,15644.2,15644,15703.92,214,3359650.58,25-May-2026,32,IN0020200146
SGBFEB28IX,GB,15651,15651,15650,15650,15650,15700,26,406920.00,25-May-2026,6,IN0020190545
SGBAUG28V,GB,15706.63,15750,15649.35,15649.87,15650,15706.63,305,4780512.65,25-May-2026,61,IN0020200161
SGBSEP28VI,GB,15702,15709,15621,15624.6,15640,15683.81,118,1847697.37,25-May-2026,33,IN0020200195
SGBOC28VII,GB,15700,15700,15630,15630.01,15630,15689.6,143,2237809.69,25-May-2026,26,IN0020200203
SGBJ28VIII,GB,15705.28,15739.75,15610.01,15610.01,15610.01,15740,69,1081956.95,25-May-2026,15,IN0020190537
SGBMAR28X,GB,15751.65,15751.65,15751.65,15751.65,15751.65,15751.65,1,15751.65,25-May-2026,1,IN0020190552
SGBJUL29IV,GB,15615.01,15800,15615.01,15662,15662,15755,71,1116341.01,25-May-2026,15,IN0020210111
SGBJAN29IX,GB,15720,15720,15640,15649.83,15649.5,15708.44,362,5677605.97,25-May-2026,54,IN0020200377
SGBAUG29V,GB,15851,15851,15671.1,15693.95,15671.1,15755.6,180,2830521.72,25-May-2026,51,IN0020210129
SGBD29VIII,GB,15765.02,15770,15699.99,15700,15700,15805,172,2705951.33,25-May-2026,39,IN0020210228
SGBJAN29X,GB,15725,15725,15640,15640,15640,15700.01,45,706180.02,25-May-2026,15,IN0020200385
SGBFEB29XI,GB,15681,15800,15620,15732.5,15800,15797.39,36,567175.93,25-May-2026,17,IN0020200393
SGBMR29XII,GB,15690.01,15714,15602,15620.46,15650,15688.06,148,2315082.27,25-May-2026,34,IN0020200427
SGBJUN30,GB,15900,15950,15875,15918.05,15940,15854.7,249,3959919.04,25-May-2026,66,IN0020220045
SGBAUG30,GB,15881,16099,15800.01,15856.7,15863,15881,211,3353776.49,25-May-2026,57,IN0020220078
SGBDE30III,GB,15902.2,15910,15766.01,15843.83,15850,15891.14,294,4663780.66,25-May-2026,65,IN0020220110
SGBJAN30IX,GB,15854.16,15979.5,15711.01,15751,15751,15854.16,167,2641985.81,25-May-2026,52,IN0020210236
SGBMAR30X,GB,15911.5,15945,15860.01,15942.23,15945,15911.5,146,2325270.92,25-May-2026,24,IN0020210319
SGBJUN31I,GB,15899,15951,15819.51,15854.78,15900,15882.65,604,9577976.95,25-May-2026,136,IN0020230069
SGBSEP31II,GB,15896,16050,15815,15888.65,15917,15892.57,1007,15980654.68,25-May-2026,199,IN0020230093
SGBDE31III,GB,15970,16298,15850,15881.11,15915,15956.45,1380,21968468.57,25-May-2026,280,IN0020230168
SGBMAR31IV,GB,16098.99,16098.99,15800.01,15847.27,15850,15872.11,92,1459397.43,25-May-2026,32,IN0020220169
SGBFEB32IV,GB,16072.24,16247.2,16036.26,16051.49,16041,16053.24,1041,16724344.35,25-May-2026,218,IN0020230184
20MICRONS,EQ,180,207.95,180,196.67,194.8,177,3644363,729406206.73,25-May-2026,42178,INE144J01027
21STCENMGM,EQ,32.88,32.88,32.88,32.88,32.88,32.24,210,6904.80,25-May-2026,2,INE253B01015
360ONE,EQ,1125.4,1144.4,1119.1,1142.4,1142,1112.4,725309,823308975.90,25-May-2026,30983,INE466L01038
GOLD360,EQ,154.55,155.05,153.5,154.05,153.7,154.35,38334,5909981.20,25-May-2026,477,INF579M01BB5
SILVER360,EQ,262.41,263.8,261.8,262.76,262.61,259.09,41143,10801026.51,25-May-2026,582,INF579M01BC3
3BBLACKBIO,EQ,1218.9,1258.9,1203.1,1236.2,1235,1206.1,3584,4404871.60,25-May-2026,729,INE994E01018
3IINFOLTD,EQ,17.6,17.7,17.38,17.47,17.45,17.39,154937,2717644.42,25-May-2026,850,INE748C01038
3MINDIA,EQ,33950,34300,33185,33615,33750,33315,13508,455659935.00,25-May-2026,5842,INE470A01017
3PLAND,EQ,31.29,31.29,30.05,30.87,31,31.29,21429,665021.49,25-May-2026,275,INE105C01023
5PAISA,EQ,315.25,323.9,315.25,319.95,321,317.6,29575,9481002.75,25-May-2026,1360,INE618L01018
63MOONS,EQ,682.05,692.95,636.3,643.35,642.9,680.15,281779,185430688.05,25-May-2026,6774,INE111B01023
736PFCL28,N2,1048.55,1048.55,1048.55,1048.55,1048.55,1053,600,629130.00,25-May-2026,1,INE134E07349
740IIFCL33,N1,1125,1125,1125,1125,1125,1114.6,513,577125.00,25-May-2026,2,INE787H07156
743REC35,NH,1172.03,1172.03,1172.03,1172.03,1172.03,1172.03,215,251986.45,25-May-2026,2,INE020B07JU4
751HUDCO28,N5,1050,1050,1050,1050,1050,1050,40,42000.00,25-May-2026,10,INE031A07865
764NABAR31,N2,1100,1102,1100,1101,1101,1102.16,2308,2541210.75,25-May-2026,9,INE261F07032
764HUDCO31,N8,1118,1118,1118,1118,1118,1115,1,1118.00,25-May-2026,1,INE031A07AO5
774IREDA31,N7,1113.52,1113.52,1113,1113,1113,1113,420,467462.75,25-May-2026,8,INE202E07229
82HUDCO27,N2,1035,1035,1035,1035,1035,1033.2,400,414000.00,25-May-2026,2,INE031A07840
830PFCL27,N5,1069.4,1069.4,1069,1069.13,1069,1067.6,3,3207.40,25-May-2026,3,INE134E07208
875NHAI29,N6,1099.1,1100,1097.31,1098,1098,1098.69,886,973061.81,25-May-2026,33,INE906B07DF8
876HUDCO28,ND,1122.86,1125.15,1122,1125.15,1125.15,1122.86,161,180886.36,25-May-2026,5,INE031A07949
891IIFCL34,N4,1259.1,1259.1,1231,1240.63,1240,1259.1,991,1223980.10,25-May-2026,13,INE787H07370
891NTPC33,N6,1255,1255,1255,1255,1255,1260,75,94125.00,25-May-2026,1,INE733E07JJ9
892NHPC33,N6,1225,1225,1225,1225,1225,1220.35,50,61250.00,25-May-2026,1,INE848E07567
892PFCL33,N8,1270,1280,1270,1278.71,1278,1300,421,534792.00,25-May-2026,8,INE134E07463
9MMFSML,N2,1082.88,1082.88,1075.05,1082.88,1082.88,1082.89,11,11872.53,25-May-2026,3,INE774D08MA6
901HUDCO34,NE,1287,1287,1274.13,1276.45,1274.13,1300.21,60,76587.37,25-May-2026,3,INE031A07AB2
ABCOTS,EQ,219,219,212,216.83,216.2,213.07,55211,11934989.52,25-May-2026,1412,INE08PH01015
ABINFRA,EQ,13.18,14,12.77,13.34,13.26,13.02,960315,12918029.22,25-May-2026,1663,INE00YB01025
ABMKNO,EQ,230.65,248.9,225,245.38,239,231.8,1060,253679.89,25-May-2026,82,INE850B01026
ACSTECH,EQ,34.04,34.55,33.61,34.4,34.55,33.88,36546,1247395.90,25-May-2026,523,INE366C01021
AKCAPIT,EQ,1630,1670,1575.4,1651.2,1602.1,1624.1,1018,1665727.00,25-May-2026,168,INE701G01012
A2ZINFRA,EQ,15.53,15.62,14.76,14.78,14.76,15.53,490530,7292670.05,25-May-2026,605,INE619I01012
