SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,14000,14098.9,13921.04,14069.99,14069.99,14150,134,1880531.77,30-Jun-2026,24,IN0020200104
SGBN28VIII,GB,14398,14398,13920,14047.77,14075,14140.27,133,1865027.74,30-Jun-2026,55,IN0020200286
SGBMAY29I,GB,13800.89,14100,13800.89,14054.14,14065,14154.76,1303,18245504.80,30-Jun-2026,241,IN0020210053
SGBJUN29II,GB,14000,14140,13925,14096.51,14140,14142.2,182,2549055.66,30-Jun-2026,69,IN0020210061
SGBJU29III,GB,13954,14138,13953,14138,14138,14255.05,69,970759.64,30-Jun-2026,27,IN0020210087
SGBSEP29VI,GB,14000,14145,13990,14079.73,14080,14158.26,203,2856167.25,30-Jun-2026,56,IN0020210145
SGBNV29VII,GB,13999,14100.99,13915.02,14091.74,14100.99,14154.99,138,1936102.30,30-Jun-2026,59,IN0020210178
SGBOCT26,GB,14100,14100,14100,14100,14100,14126.21,6,84600.00,30-Jun-2026,1,IN0020180249
SGBNOV26,GB,14000,14350,13901,13901,13901,14357.14,17,237459.00,30-Jun-2026,13,IN0020180314
SGBDEC26,GB,14025,14100,14025,14067.2,14058,14030,65,914705.00,30-Jun-2026,7,IN0020180389
SGBJUN27,GB,14000,14000,13903,14000,14000,14103.33,21,293086.00,30-Jun-2026,5,IN0020190073
SGBJUL27,GB,13901,14000,13901,13938.5,14000,14195,8,111508.00,30-Jun-2026,5,IN0020190081
SGBAUG27,GB,14096.2,14096.2,13911,14076.52,14085,14196.2,108,1516145.73,30-Jun-2026,37,IN0020190107
SGBSEP27,GB,13925,14060,13925,14030,14030,14199.99,118,1648904.70,30-Jun-2026,18,IN0020190115
SGBJAN27,GB,14000,14100.03,14000,14041,14041,14014.49,74,1041908.12,30-Jun-2026,13,IN0020180462
SGBOCT27,GB,13900,14099,13900,14001,14099,14149.9,49,684078.07,30-Jun-2026,13,IN0020190370
SGBFEB27,GB,14174,14174,13980,13980,13980,14175,4,56428.00,30-Jun-2026,4,IN0020180561
SGBOCT27VI,GB,13999.97,13999.98,13999.97,13999.98,13999.98,14149,2,27999.95,30-Jun-2026,2,IN0020190388
SGBDC27VII,GB,13851.01,14069.99,13801,14016,14016,14149,108,1505825.05,30-Jun-2026,12,IN0020190461
SGBAPR28I,GB,14000,14120.64,13862,14119.66,14120,14162.77,184,2574999.76,30-Jun-2026,46,IN0020200062
SGBMAY28,GB,13950,14073.99,13950,14015.14,14015.14,14164.99,561,7840025.91,30-Jun-2026,64,IN0020200088
SGBJUL28IV,GB,14090,14100,13950.01,14060,14060,14165.7,335,4710548.37,30-Jun-2026,36,IN0020200146
SGBFEB28IX,GB,14000,14125.66,13930,14125,14125,14200,26,365252.60,30-Jun-2026,11,IN0020190545
SGBAUG28V,GB,14071,14140,13955,14082.28,14099,14163.48,1560,21864448.05,30-Jun-2026,248,IN0020200161
SGBSEP28VI,GB,13915,14120,13915,14067.35,14055.03,14153.07,173,2425358.50,30-Jun-2026,35,IN0020200195
SGBOC28VII,GB,13995,14060,13942.01,14036.11,14036,14128.83,134,1876023.82,30-Jun-2026,34,IN0020200203
SGBJ28VIII,GB,14000,14125,14000,14100,14100,14150.01,12,168423.00,30-Jun-2026,7,IN0020190537
SGBMAR28X,GB,14000,14125,13951.68,14072.01,14084.44,14200,39,546896.13,30-Jun-2026,16,IN0020190552
SGBJUL29IV,GB,14043,14179.58,13991.1,14174.24,14179.58,14176.29,439,6155510.58,30-Jun-2026,93,IN0020210111
SGBJAN29IX,GB,14000,14150,13921,14102.75,14063,14174.01,343,4822948.73,30-Jun-2026,90,IN0020200377
SGBAUG29V,GB,14199.99,14199.99,13956.01,14076.75,14070,14262.6,152,2145499.03,30-Jun-2026,45,IN0020210129
SGBD29VIII,GB,14120,14150,14040.58,14115,14115,14188.79,125,1760138.57,30-Jun-2026,56,IN0020210228
SGBJAN29X,GB,14000,14130,14000,14130,14130,14168,304,4283840.59,30-Jun-2026,35,IN0020200385
SGBFEB29XI,GB,14120,14160,13965,14121.77,14160,14150.5,116,1630632.84,30-Jun-2026,22,IN0020200393
SGBMR29XII,GB,14100,14169.99,13999.99,14070.04,14070,14188.41,527,7409148.74,30-Jun-2026,104,IN0020200427
SGBJUN30,GB,14198,14394.99,14198,14294.52,14280,14504.63,120,1712910.67,30-Jun-2026,37,IN0020220045
SGBAUG30,GB,14398.9,14490,14201.01,14312.73,14305.08,14415,433,6194588.21,30-Jun-2026,122,IN0020220078
SGBDE30III,GB,14299,14350,14200,14310.99,14349.99,14400.43,165,2356675.84,30-Jun-2026,69,IN0020220110
SGBJAN30IX,GB,14299.99,14309.99,14200,14283,14283,14316.29,50,712871.32,30-Jun-2026,20,IN0020210236
SGBMAR30X,GB,14250.2,14298,14009,14199.35,14196.13,14225.69,27,382885.77,30-Jun-2026,13,IN0020210319
SGBJUN31I,GB,14551,14580,14365,14529.18,14500,14624.53,225,3267257.06,30-Jun-2026,85,IN0020230069
SGBSEP31II,GB,14550,14590,14451,14582.28,14589.99,14613.29,430,6249555.97,30-Jun-2026,120,IN0020230093
SGBDE31III,GB,14549,14650,14236.56,14571.64,14562,14631.65,1629,23668600.61,30-Jun-2026,318,IN0020230168
SGBMAR31IV,GB,14473.99,14510,14225.01,14508.26,14510,14545,322,4652590.92,30-Jun-2026,77,IN0020220169
SGBFEB32IV,GB,14700,14839.97,14426.56,14739.55,14797.99,14817.66,1848,27221587.92,30-Jun-2026,436,IN0020230184
20MICRONS,EQ,197.86,205.9,197.11,201.41,203,197.42,227121,45835616.24,30-Jun-2026,5789,INE144J01027
21STCENMGM,EQ,33.19,33.19,32.06,32.39,32.08,32.6,849,27521.03,30-Jun-2026,39,INE253B01015
360ONE,EQ,1083.1,1107,1066.1,1074.6,1068,1089.8,1408657,1528954122.80,30-Jun-2026,51224,INE466L01038
GOLD360,EQ,137.4,137.55,135.2,137.2,137.45,137.6,54619,7463739.90,30-Jun-2026,458,INF579M01BB5
MSCI360,EQ,10,10.04,9.95,9.97,9.95,10,878,8761.33,30-Jun-2026,20,INF579M01BP5
SILVER360,EQ,212.44,219.99,212.44,218.56,219.3,214.59,25648,5578963.79,30-Jun-2026,636,INF579M01BC3
3BBLACKBIO,EQ,1178.3,1184.9,1164.1,1168.8,1164.1,1173.8,4171,4881490.80,30-Jun-2026,555,INE994E01018
3IINFOLTD,EQ,17.2,17.42,17.12,17.17,17.16,17.24,151583,2608761.65,30-Jun-2026,547,INE748C01038
3MINDIA,EQ,33050,34250,32605,32900,33000,32710,7444,248342960.00,30-Jun-2026,3967,INE470A01017
3PLAND,EQ,33,33.75,31.36,31.56,32.23,31.79,3683,119464.51,30-Jun-2026,67,INE105C01023
5PAISA,EQ,351.4,356.9,351,355.95,356.75,351.05,34009,12063454.20,30-Jun-2026,1155,INE618L01018
63MOONS,EQ,655,665,651.25,654.75,653.6,656.65,66098,43425695.80,30-Jun-2026,2222,INE111B01023
