SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,14961,15065,14961,14996.67,14980,14911.59,89,1335876.12,27-Apr-2026,13,IN0020200104
SGBN28VIII,GB,15025,15094,15025,15062,15050,14953,152,2287664.26,27-Apr-2026,32,IN0020200286
SGBMAY29I,GB,14972.92,15199.99,14972.92,15050.14,15050,14972.92,364,5478062.14,27-Apr-2026,72,IN0020210053
SGBJUN29II,GB,15029,15080,15005.02,15050,15050,14979.99,458,6892626.14,27-Apr-2026,31,IN0020210061
SGBJU29III,GB,15005,15196.99,15000,15062.35,15100,14966.92,250,3758260.97,27-Apr-2026,32,IN0020210087
SGBSEP29VI,GB,15034,15198,15000,15004.41,15000,14984.53,120,1806787.31,27-Apr-2026,40,IN0020210145
SGBNV29VII,GB,15059,15195.95,15012,15021.37,15015,15009.99,184,2769897.53,27-Apr-2026,71,IN0020210178
SGBMAY26,GB,15145,15159.99,15099.99,15147,15147,15020,118,1783077.96,27-Apr-2026,10,IN0020180033
SGBOCT26,GB,15050.98,15098,15050,15050,15050,14900,7,105398.98,27-Apr-2026,3,IN0020180249
SGBNOV26,GB,15100,15118.04,15001,15118.04,15118.04,15140,5,75319.05,27-Apr-2026,5,IN0020180314
SGBDEC26,GB,15000,15000,15000,15000,15000,14950,6,90000.00,27-Apr-2026,2,IN0020180389
SGBJUN27,GB,15000,15052.5,15000,15052.5,15052.5,14999,22,330052.50,27-Apr-2026,5,IN0020190073
SGBJUL27,GB,14912,14912,14912,14912,14912,14900,1,14912.00,27-Apr-2026,1,IN0020190081
SGBAUG27,GB,14930.01,15099,14930.01,15014.99,15089.99,14928.87,37,554827.66,27-Apr-2026,15,IN0020190107
SGBSEP27,GB,14949.9,14998.99,14901,14955.96,14955.96,14949.9,102,1524477.82,27-Apr-2026,12,IN0020190115
SGBJAN27,GB,14925.01,15149.99,14925.01,14959.3,14939,14913.07,18,271152.83,27-Apr-2026,6,IN0020180462
SGBOCT27,GB,15149.99,15149.99,14950,14950,14950,14919,7,105570.23,27-Apr-2026,4,IN0020190370
SGBOCT27VI,GB,14940,15000,14900,14979.99,14979.99,14894,49,731866.66,27-Apr-2026,10,IN0020190388
SGBAPR28I,GB,15000,15138.99,14955.55,14994.47,15000,14950,186,2790788.17,27-Apr-2026,61,IN0020200062
SGBMAY28,GB,14976.32,15089.99,14976.32,15054.28,15050,14976.32,78,1173615.52,27-Apr-2026,29,IN0020200088
SGBJUL28IV,GB,14971,15046,14971,15007.81,15010,14921.5,226,3397102.27,27-Apr-2026,34,IN0020200146
SGBAUG28V,GB,14950,15049.41,14926.01,14983.71,15009.9,14925.26,715,10715640.02,27-Apr-2026,128,IN0020200161
SGBSEP28VI,GB,14990,15049,14950,14990,14990,14940,279,4189363.11,27-Apr-2026,47,IN0020200195
SGBOC28VII,GB,14912.01,15080,14911.78,14980,14980,14911.78,82,1227698.95,27-Apr-2026,18,IN0020200203
SGBMAR28X,GB,15025,15025,14965.95,14965.98,14965.95,14905,8,119951.95,27-Apr-2026,5,IN0020190552
SGBJUL29IV,GB,15009,15257.99,14611,14978.7,14999,14959.95,556,8308383.59,27-Apr-2026,104,IN0020210111
SGBJAN29IX,GB,14981,15050,14981,14983.55,14985.01,14931.33,177,2661924.66,27-Apr-2026,32,IN0020200377
SGBAUG29V,GB,15084.14,15155.8,14997.99,15059.22,15155.8,15084.14,238,3583203.31,27-Apr-2026,71,IN0020210129
SGBD29VIII,GB,14905.01,15400.66,14905.01,15016.62,15050,15073.01,349,5250025.89,27-Apr-2026,85,IN0020210228
SGBJAN29X,GB,14998,15065,14975,14998.4,15000,14914.51,100,1501368.96,27-Apr-2026,28,IN0020200385
SGBFEB29XI,GB,14967,15079,14967,15033.91,15033.91,14917.84,11,165144.73,27-Apr-2026,9,IN0020200393
SGBMR29XII,GB,15006,15049.99,14953.01,14989.13,14980,14956.2,198,2969292.22,27-Apr-2026,48,IN0020200427
SGBJUN30,GB,15156,15300,15145.01,15238.97,15300,15141.11,53,806543.12,27-Apr-2026,27,IN0020220045
SGBAUG30,GB,15210.01,15356.99,15210.01,15290.53,15257,15207.5,109,1665904.99,27-Apr-2026,32,IN0020220078
SGBDE30III,GB,15258.6,15396.37,15200,15250,15250,15258.6,231,3528621.36,27-Apr-2026,52,IN0020220110
SGBJAN30IX,GB,15089,15164.45,14912,15043.16,15026,15039.5,398,5980017.26,27-Apr-2026,104,IN0020210236
SGBMAR30X,GB,15102,15177.52,15012.01,15060.78,15051,15052.5,77,1160531.87,27-Apr-2026,25,IN0020210319
SGBJUN31I,GB,15425,15574.99,15400.01,15419.81,15423.97,15415.53,440,6797879.01,27-Apr-2026,103,IN0020230069
SGBSEP31II,GB,15353,15540,15325.01,15384.91,15390,15474.11,858,13256234.19,27-Apr-2026,254,IN0020230093
SGBDE31III,GB,15615,15840,15525,15565.49,15580,15601.37,1139,17781044.67,27-Apr-2026,346,IN0020230168
SGBMAR31IV,GB,15303,15600,15303,15376.5,15400,15464.41,235,3636929.42,27-Apr-2026,71,IN0020220169
SGBFEB32IV,GB,16055,16349.99,15950,15987.57,15993.28,16053.46,986,15821415.61,27-Apr-2026,270,IN0020230184
20MICRONS,EQ,180,180,177,178.45,177.33,175.6,47586,8493783.11,27-Apr-2026,1077,INE144J01027
21STCENMGM,EQ,36.47,36.47,35.05,36.45,36.47,35.76,13058,473797.31,27-Apr-2026,117,INE253B01015
360ONE,EQ,1034.9,1046.45,1025,1042.05,1041.75,1039.6,592351,615995013.35,27-Apr-2026,30687,INE466L01038
GOLD360,EQ,146.95,147.4,146.3,146.75,146.3,145.8,23144,3398299.75,27-Apr-2026,212,INF579M01BB5
SILVER360,EQ,236.01,240.25,236.01,237.11,237.5,234,25123,5982704.29,27-Apr-2026,1349,INF579M01BC3
3BBLACKBIO,EQ,1323.05,1362.3,1293.15,1298.85,1301,1322.35,4597,5987436.25,27-Apr-2026,553,INE994E01018
3IINFOLTD,EQ,17.74,17.8,17.53,17.73,17.64,17.64,368523,6508308.58,27-Apr-2026,1049,INE748C01038
3MINDIA,EQ,32660,33895,32660,33630,33450,32635,4834,161463120.00,27-Apr-2026,2462,INE470A01017
3PLAND,EQ,35.3,36,34.4,35.99,36,35.15,2206,78559.91,27-Apr-2026,108,INE105C01023
5PAISA,EQ,325.6,342.2,325.6,339.14,337,325.56,49937,16748457.93,27-Apr-2026,2095,INE618L01018
63MOONS,EQ,688.15,739.8,688.15,722.95,726,682.7,295376,212323076.85,27-Apr-2026,9326,INE111B01023
734IRFC28,N4,1056.11,1065,1056.11,1065,1065,1067.66,1424,1507670.00,27-Apr-2026,5,INE053F07579
