SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15901,15901,15832,15832,15832,15853.93,704,11193107.02,14-May-2026,55,IN0020200104
SGBN28VIII,GB,16150,16150,15710.01,15898.2,15898.2,15859.96,183,2908577.38,14-May-2026,65,IN0020200286
SGBMAY29I,GB,15926.76,16172.86,15896,15901.7,15910,15926.76,558,8889280.27,14-May-2026,80,IN0020210053
SGBJUN29II,GB,16000,16000,15810.01,15922.83,15882.7,15939.49,158,2517205.35,14-May-2026,46,IN0020210061
SGBJU29III,GB,15989,15990,15877,15877,15877,15890,628,9998925.82,14-May-2026,48,IN0020210087
SGBSEP29VI,GB,15900,16275,15811,15850.74,15870,15901.72,780,12427123.34,14-May-2026,152,IN0020210145
SGBNV29VII,GB,15816.11,15949.99,15816.11,15894.66,15892,15892.61,846,13439637.24,14-May-2026,69,IN0020210178
SGBOCT26,GB,15999.84,16000,15800.01,15851,15851,15948.99,19,302645.81,14-May-2026,10,IN0020180249
SGBNOV26,GB,15705.01,17593.95,15705.01,15989.18,15825,15994.5,156,2475972.86,14-May-2026,61,IN0020180314
SGBDEC26,GB,15820.5,15900,15820.5,15845,15845,15900,32,507261.00,14-May-2026,12,IN0020180389
SGBJUN27,GB,15900,15900,15800.12,15800.12,15800.12,15801,10,158500.60,14-May-2026,2,IN0020190073
SGBJUL27,GB,15850,15900,15850,15850,15850,15850,13,206549.98,14-May-2026,5,IN0020190081
SGBAUG27,GB,15836.25,15950,15800,15835.59,15848,15836.25,162,2568980.39,14-May-2026,57,IN0020190107
SGBSEP27,GB,15997.89,15997.89,15625.02,15809.21,15850,15809.49,293,4628675.48,14-May-2026,52,IN0020190115
SGBJAN27,GB,15864.2,15890,15632,15890,15890,15807.5,91,1432767.33,14-May-2026,22,IN0020180462
SGBOCT27,GB,15801.12,15801.12,15801.12,15801.12,15801.12,15898.99,1,15801.12,14-May-2026,1,IN0020190370
SGBFEB27,GB,15900,15900,15900,15900,15900,15948,3,47700.00,14-May-2026,2,IN0020180561
SGBOCT27VI,GB,15850,15850,15820,15820,15820,15820,58,919180.00,14-May-2026,15,IN0020190388
SGBDC27VII,GB,15805.01,15900,15805.01,15835.71,15825,15801.35,81,1284350.03,14-May-2026,18,IN0020190461
SGBAPR28I,GB,15989.97,15990,15823,15849.56,15840,15849.99,298,4727631.90,14-May-2026,63,IN0020200062
SGBMAY28,GB,15872.7,15900.05,15850,15894.99,15895,15872.7,75,1191003.86,14-May-2026,26,IN0020200088
SGBJUL28IV,GB,16167,16167,15811,15834.14,15840,15852.26,317,5027600.54,14-May-2026,58,IN0020200146
SGBFEB28IX,GB,15900,15900,15900,15900,15900,15850,10,159000.00,14-May-2026,2,IN0020190545
SGBAUG28V,GB,15853.74,16333,15840,15849,15840,15853.74,1662,26418063.96,14-May-2026,197,IN0020200161
SGBSEP28VI,GB,15850,15900,15810,15824.26,15835,15841.46,492,7802480.39,14-May-2026,66,IN0020200195
SGBOC28VII,GB,15838.2,15944.99,15799.99,15810.19,15810.03,15868.2,501,7921976.91,14-May-2026,42,IN0020200203
SGBJ28VIII,GB,15799,15831,15799,15831,15831,15806,17,268718.04,14-May-2026,5,IN0020190537
SGBMAR28X,GB,15850,15850,15800.01,15800.01,15800.01,15811,3,47500.01,14-May-2026,2,IN0020190552
SGBJUL29IV,GB,15944,15950,15860,15879.41,15865,15860.05,235,3732549.61,14-May-2026,27,IN0020210111
SGBJAN29IX,GB,15850,15974,15815,15861,15861,15850,497,7889417.17,14-May-2026,69,IN0020200377
SGBAUG29V,GB,15875,15989.99,15850,15886.73,15850,15856.16,86,1367569.82,14-May-2026,27,IN0020210129
SGBD29VIII,GB,15891,16050,15890,15903.63,15895,15889.95,83,1320901.09,14-May-2026,43,IN0020210228
SGBJAN29X,GB,16000,16000,15800,15880,15880,15850.37,174,2763305.90,14-May-2026,31,IN0020200385
SGBFEB29XI,GB,15868.27,15979.99,15850,15859.04,15850,15873.25,45,715209.36,14-May-2026,14,IN0020200393
SGBMR29XII,GB,15862,15900,15601.01,15831.13,15835,15864.4,407,6444742.78,14-May-2026,65,IN0020200427
SGBJUN30,GB,16249,16249,15920,16037.21,16050,15911.64,255,4085719.35,14-May-2026,67,IN0020220045
SGBAUG30,GB,16083.9,16085.13,15955.5,16053.46,16075,15995.64,334,5360276.80,14-May-2026,92,IN0020220078
SGBDE30III,GB,16299,16299,16000.01,16027.76,16011.01,16027.91,110,1767607.58,14-May-2026,44,IN0020220110
SGBJAN30IX,GB,15930.68,16000,15816.01,15945.56,15985,15930.68,241,3843699.96,14-May-2026,70,IN0020210236
SGBMAR30X,GB,16000,16000,15826,15929.73,16000,15948.33,466,7419162.93,14-May-2026,92,IN0020210319
SGBJUN31I,GB,16347.77,16349.99,16142,16204.21,16300,16266.44,278,4503505.14,14-May-2026,84,IN0020230069
SGBSEP31II,GB,16226.11,16287.99,16101.01,16263.26,16279.99,16225.62,1705,27622146.92,14-May-2026,274,IN0020230093
SGBDE31III,GB,16400,16404.89,16252,16332.91,16350,16323.27,1421,23187384.19,14-May-2026,333,IN0020230168
SGBMAR31IV,GB,16200,16200,16120,16160.08,16160,16137.83,248,4006974.88,14-May-2026,47,IN0020220169
SGBFEB32IV,GB,16600,16699.97,16421.2,16513.95,16519.99,16560.49,1124,18557065.37,14-May-2026,239,IN0020230184
20MICRONS,EQ,179.24,182.26,175.15,177.54,179.9,176.43,116058,20782520.90,14-May-2026,2223,INE144J01027
21STCENMGM,EQ,33.2,33.65,32.41,32.52,32.46,33.03,3973,129660.51,14-May-2026,46,INE253B01015
360ONE,EQ,1080.1,1106.7,1062,1102.1,1103.2,1077.5,403296,439039295.00,14-May-2026,17891,INE466L01038
GOLD360,EQ,153.8,156.7,153.15,155.6,155.65,153.8,79998,12443784.15,14-May-2026,711,INF579M01BB5
SILVER360,EQ,278.09,280.99,273.99,277.32,277.84,276.71,67466,18700907.31,14-May-2026,1216,INF579M01BC3
3BBLACKBIO,EQ,1340,1376.9,1340,1370.6,1370,1290.8,35509,48096016.40,14-May-2026,1818,INE994E01018
3IINFOLTD,EQ,17.79,17.79,17.1,17.23,17.32,17.61,180089,3124169.55,14-May-2026,1190,INE748C01038
3MINDIA,EQ,31225,31360,30850,31195,31235,31070,1100,34203435.00,14-May-2026,731,INE470A01017
3PLAND,EQ,33.02,33.02,32.52,32.62,32.62,33.49,2952,97020.82,14-May-2026,65,INE105C01023
5PAISA,EQ,314.95,314.95,302.3,306.25,304,310.25,41177,12634912.85,14-May-2026,1728,INE618L01018
63MOONS,EQ,669.8,677.95,638.5,650.45,652.2,664.5,76274,49661328.15,14-May-2026,3261,INE111B01023
743REC35,NH,1183,1183,1183,1183,1183,1183,31,36673.00,14-May-2026,2,INE020B07JU4
760PFCL35,N3,1215,1215,1215,1215,1215,1198,240,291600.00,14-May-2026,1,INE134E07588
764NABAR31,N2,1094.2,1096.95,1094,1096.95,1096.95,1094.15,509,556934.35,14-May-2026,5,INE261F07032
764HUDCO31,N8,1110,1110,1110,1110,1110,1099,40,44400.00,14-May-2026,1,INE031A07AO5
769HUDCO31,N9,1129.39,1129.39,1128,1128,1128,1126,210,237158.00,14-May-2026,2,INE031A07AT4
774IREDA31,N7,1105,1118.88,1105,1118.88,1118.88,1110,1247,1390905.84,14-May-2026,13,INE202E07229
82HUDCO27,N2,1031.5,1034,1031.5,1031.81,1031.81,1031.76,900,928581.01,14-May-2026,10,INE031A07840
830PFCL27,N5,1063.06,1064.15,1063.05,1064.01,1064.01,1068,1490,1584413.50,14-May-2026,5,INE134E07208
872MMFSL26,N1,1021.5,1021.5,1021.5,1021.5,1021.5,1019.91,200,204300.00,14-May-2026,5,INE774D08LU6
875NHAI29,N6,1100,1103.5,1100,1101.01,1101,1099.5,1221,1345890.12,14-May-2026,28,INE906B07DF8
876HUDCO28,ND,1118,1121.95,1118,1120,1120,1117.5,410,459265.30,14-May-2026,7,INE031A07949
891IIFCL34,N4,1249,1249,1237,1240,1240,1237.33,212,262306.00,14-May-2026,7,INE787H07370
891NTPC33,N6,1249.75,1251,1249.75,1251,1251,1249.75,480,599942.50,14-May-2026,2,INE733E07JJ9
892NHPC33,N6,1261,1265,1225.01,1225.01,1225.01,1259.84,5103,6429756.18,14-May-2026,20,INE848E07567
892PFCL33,N8,1269.9,1270,1265,1265,1265,1269.79,1503,1908769.71,14-May-2026,21,INE134E07463
9MMFSML,N2,1082,1082.6,1082,1082.3,1082.3,1080.04,322,348500.80,14-May-2026,9,INE774D08MA6
901HUDCO34,NE,1278.99,1345,1255.01,1270,1270,1261.85,4116,5349405.03,14-May-2026,57,INE031A07AB2
ABCOTS,EQ,228,228.7,215,217.35,217.1,225.45,99335,22006219.07,14-May-2026,2656,INE08PH01015
ABINFRA,EQ,13.87,14.28,13.5,13.9,13.84,13.72,720266,9946616.24,14-May-2026,1737,INE00YB01025
ABMKNO,EQ,230.25,254.4,230.1,232.52,244.1,230.25,3500,819363.04,14-May-2026,80,INE850B01026
ACSTECH,EQ,34.83,34.83,34.83,34.83,34.83,35.54,63440,2209615.20,14-May-2026,75,INE366C01021
AGUL,SM,62,62,62,62,62,59.95,2000,124000.00,14-May-2026,1,INE0O6N01012
AKCAPIT,EQ,1609.9,1609.9,1548,1590.1,1593,1573.9,96,152671.70,14-May-2026,19,INE701G01012
A2ZINFRA,BE,15.65,15.78,14.72,15.1,15.14,15.49,417061,6290694.31,14-May-2026,489,INE619I01012
AAATECH,EQ,98.5,98.5,93.4,94.35,94.9,96.89,25587,2433865.66,14-May-2026,534,INE0D0U01013
AADHARHFC,EQ,486.8,488.75,469.4,474.8,474.5,486.8,189939,90141522.85,14-May-2026,9821,INE883F01010
AAKAAR,ST,54,54.5,53.5,54.5,54.5,55.4,6400,344800.00,14-May-2026,4,INE1GYP01013
AAKASH,BE,9.1,9.15,8.5,8.82,8.87,8.8,410870,3616379.68,14-May-2026,637,INE087Z01024
AARADHYA,SM,91.45,91.45,91.45,91.45,91.45,91.45,1200,109740.00,14-May-2026,1,INE124401014
AAREYDRUGS,BE,88.3,92.5,88.3,91.3,92.5,90.65,71049,6450148.21,14-May-2026,183,INE198H01019
AARNAV,EQ,22.15,22.56,21.99,22.29,22.3,22.15,11032,244388.33,14-May-2026,85,INE750R01016
AARON,EQ,134.99,135,130,131.08,130.1,131.16,9241,1224101.91,14-May-2026,436,INE721Z01010
AARTECH,EQ,43.9,43.9,41.66,41.95,42,43.16,32405,1370694.54,14-May-2026,480,INE01C001026
AARTIDRUGS,EQ,375,375.9,358.6,362.35,362,367.85,152139,55592203.35,14-May-2026,5006,INE767A01016
AARTIIND,EQ,469.05,472.55,458.25,468,468.75,468.55,816432,379736587.80,14-May-2026,22011,INE769A01020
AARTIPHARM,EQ,706.6,724.45,705,719.25,722,706.6,97541,69818059.50,14-May-2026,8931,INE0LRU01027
AARTISURF,EQ,417.9,417.9,400.55,406.15,410,394.2,13005,5281036.20,14-May-2026,791,INE09EO01013
AARVI,EQ,122.54,126.7,122.24,124.15,126,122.07,9499,1173752.11,14-May-2026,411,INE754X01016
AATMAJ,SM,21,22,21,22,22,21.95,8000,173900.00,14-May-2026,4,INE0OB201016
AAVAS,EQ,1405.1,1405.1,1380.1,1396.2,1395.4,1405.1,26445,36823959.10,14-May-2026,5579,INE216P01012
ABAN,BE,19.19,19.5,18.76,18.83,18.85,19.74,205315,3874159.00,14-May-2026,495,INE421A01028
ABANSENT,BE,32,32,31.86,31.86,31.86,33.53,3332,106247.54,14-May-2026,50,INE365O01028
AFSL,EQ,202.07,207.18,201,201.11,201.01,202.06,20373,4116093.34,14-May-2026,346,INE00ZE01026
ABB,EQ,6350,6439,6220,6429,6410,6305,327209,2085459820.00,14-May-2026,37850,INE117A01022
ABBOTINDIA,EQ,27590,27610,27270,27520,27480,27280,9543,261888075.00,14-May-2026,4546,INE358A01014
8ABCL26,N2,1049.99,1049.99,1047.99,1047.99,1047.99,1043.8,11,11539.89,14-May-2026,2,INE860H07IQ0
805ABCL28,N5,1047,1047,1047,1047,1047,1013,50,52350.00,14-May-2026,2,INE860H07IT4
ABHAPOWER,SM,32,35.8,32,34.5,34.5,32.75,38400,1293040.00,14-May-2026,22,INE0UYG01015
ABMINTLLTD,BE,43.65,43.65,43.65,43.65,43.65,41.58,100,4365.00,14-May-2026,2,INE251C01025
ABSMARINE,SM,230,233,225.1,227.45,229.9,226.45,69500,15998125.00,14-May-2026,115,INE0QRV01016
ACC,EQ,1369.8,1387.5,1357.2,1378.2,1380.1,1366.4,125220,172027392.70,14-May-2026,10951,INE012A01025
ACCELYA,EQ,1125.8,1141.5,1118,1132.8,1138,1125.8,6361,7164298.20,14-May-2026,1064,INE793A01012
ACCENTMIC,SM,465,466.95,436.1,440.25,439.2,476.5,128500,57936325.00,14-May-2026,207,INE0Q5D01013
ACCORD,ST,45.85,45.85,45.85,45.85,45.85,43.7,4000,183400.00,14-May-2026,1,INE113X01015
ACCPL,ST,126.8,127,121.3,121.4,121.4,126.8,18000,2235300.00,14-May-2026,14,INE0T8T01010
ACCURACY,BE,5.89,6,5.75,5.99,6,5.72,678560,4048338.86,14-May-2026,549,INE648Z01023
ACEINTEG,EQ,20.01,20.8,18.5,18.97,18.92,20,18002,345976.40,14-May-2026,214,INE543V01017
ACETEC,SM,119.8,123.5,119.8,123.5,123.5,119.8,22800,2762640.00,14-May-2026,7,INE1J6M01010
ACMESOLAR,EQ,285,287.15,278.6,283.05,283,282.55,674839,190196005.30,14-May-2026,13083,INE622W01025
ACE,EQ,892.05,905.45,872.2,885.3,884,887.65,324505,288847720.35,14-May-2026,18141,INE731H01025
ACTIVEINFR,SM,179.3,179.3,179.3,179.3,179.3,179.8,600,107580.00,14-May-2026,1,INE0KLO01025
ACUTAAS,EQ,2848.9,2848.9,2706.5,2726.8,2728,2827.8,658946,1810481447.00,14-May-2026,82697,INE00FF01025
ADANIENSOL,EQ,1329.9,1342,1295,1319.1,1321.1,1318.2,3931057,5190038853.70,14-May-2026,99593,INE931S01010
ADANIENT,BL,2435.6,2435.6,2435.6,2435.6,2435.6,2462,5892423,14351585458.80,14-May-2026,1,INE423A01024
ADANIENT,EQ,2530.1,2720,2530,2712.9,2719,2498,9539233,25242876494.80,14-May-2026,275483,INE423A01024
ADANIGREEN,EQ,1379,1424.1,1376.8,1414.9,1418.6,1366.7,4875061,6853650597.30,14-May-2026,100575,INE364U01010
ADANIPORTS,EQ,1761,1782.5,1745.4,1773.4,1781,1737.8,3051398,5384061885.60,14-May-2026,93563,INE742F01042
ADANIPOWER,EQ,216.4,225.7,215.87,224.49,225.37,213.87,41896940,9313624693.00,14-May-2026,203586,INE814H01029
ATGL,EQ,608,618.5,602,612.6,615.8,606.5,1682108,1027721146.30,14-May-2026,33703,INE399L01023
ADDICTIVE,SM,74.45,74.45,70.75,70.85,70.75,74.45,3500,251125.00,14-May-2026,7,INE0RDH01021
ADFFOODS,EQ,300,301.65,268.8,270.3,270.35,272.1,1308844,370539103.90,14-May-2026,24983,INE982B01027
ADISOFT,ST,211.8,217.5,200.4,212.95,211.5,210.9,180000,37411240.00,14-May-2026,182,INE20PL01012
ABSLAMC,EQ,1042.8,1071.8,1026.6,1068.2,1068.4,1033.8,379748,399927552.20,14-May-2026,29927,INE404A01024
ABCAPITAL,EQ,346.35,353.85,345.1,349.65,352.5,344.3,4170944,1458786448.55,14-May-2026,45646,INE674K01013
ABFRL,EQ,64,64.49,62.78,63.48,63.4,63.59,2008302,127800659.30,14-May-2026,11433,INE647O01011
ABLBL,EQ,101.9,104.2,100.85,102.86,103.1,101.42,704969,72422899.42,14-May-2026,12704,INE14LE01019
BIRLAMONEY,EQ,142.2,143.03,138.15,141.06,141.6,140.05,23457,3304408.63,14-May-2026,531,INE865C01022
ABREL,EQ,1313.6,1331.9,1267.6,1306.6,1308,1303.6,327483,424195137.60,14-May-2026,22366,INE055A01016
CPPLUS,EQ,2499,2555,2470,2546.9,2544,2502.1,173772,438471924.70,14-May-2026,18596,INE819V01029
AUSL,SM,20.05,21.25,20,21.25,21.25,21.05,12000,242600.00,14-May-2026,6,INE01YQ01013
AVL,EQ,539.55,555.2,525.55,552,550.4,542.25,248070,134567629.55,14-May-2026,11034,INE679V01027
BSLGOLDETF,EQ,136.43,141,136.43,140.03,140,139.93,657030,92002610.72,14-May-2026,2719,INF209KB18D3
BSLNIFTY,EQ,27.34,27.95,26.58,27.61,27.65,27.27,1329169,36503446.22,14-May-2026,4952,INF209KB19D1
ADOR,EQ,1035,1069.9,1027.1,1046.2,1047,1030.8,53229,56032084.40,14-May-2026,3152,INE045A01017
ADROITINFO,EQ,9.57,9.75,9.43,9.59,9.51,9.54,26239,250799.09,14-May-2026,200,INE737B01033
ADVAIT,EQ,2029.3,2044,1962.7,1976.4,1983,2009.3,27953,55678817.00,14-May-2026,3941,INE0ALI01010
ADVANCE,EQ,104,105.25,101.11,103.74,103.87,102.93,103670,10745966.92,14-May-2026,1014,INE1B0W01010
ADVENZYMES,EQ,370.8,379.95,363.3,365.25,364.75,367.95,292102,107825040.55,14-May-2026,8293,INE837H01020
ADVANIHOTR,EQ,52.95,52.95,51.8,52.29,52.5,52.95,19291,1009418.47,14-May-2026,604,INE199C01026
ADVENTHTL,EQ,152.9,155.34,150.62,152.45,152.5,150.71,101012,15458183.92,14-May-2026,2284,INE28GN01010
AEGISLOG,EQ,662.25,675.95,648.5,653.55,654.05,652.15,344224,227139114.30,14-May-2026,16675,INE208C01025
AEGISVOPAK,EQ,197.42,201.11,190.52,200.17,200.55,197.18,890960,174871173.71,14-May-2026,14060,INE0INX01018
AEL1212026,NO,1035,1053,1035,1053,1053,1053,582,611163.00,14-May-2026,8,INE423A07542
860AEL28,NH,1025,1035,1025,1035,1035,1035,35,35959.00,14-May-2026,4,INE423A07484
862AEL31,NM,1008,1035,1008,1030,1030,1020,382,393651.00,14-May-2026,9,INE423A07518
875AEL29,NK,1030,1035,1030,1035,1035,1025,115,119000.00,14-May-2026,4,INE423A07534
885AEL28,NB,1002,1002,1002,1002,1002,1002,104,104208.00,14-May-2026,8,INE423A07427
890AEL31,NN,1040,1040,1038,1039.3,1038,1040,203,211014.00,14-May-2026,5,INE423A07526
895AEL27,N9,1068.68,1068.68,1068.68,1068.68,1068.68,1070,60,64120.80,14-May-2026,2,INE423A07450
AEQUS,EQ,194,208.9,193.29,205.02,204.6,191.5,2948524,594183328.75,14-May-2026,44221,INE947N01017
AEROENTER,EQ,106.2,109.5,100.2,101.83,102,102.21,439799,45516872.51,14-May-2026,3918,INE065D01027
AEROFLEX,EQ,372,372.3,349.3,360.95,359.3,365,2056562,738719427.85,14-May-2026,22608,INE024001021
AERONEU,EQ,88,94.64,86.06,88.2,87.6,86.91,124156,11064106.11,14-May-2026,2349,INE035801013
AERON,SM,96.85,96.85,96,96,96,96.85,9000,864850.00,14-May-2026,5,INE0WL801011
AESTHETIK,SM,78,78,76.5,76.5,76.5,76.5,3000,231000.00,14-May-2026,3,INE0TSF01011
