SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,14940.01,15050,14715,14733.57,14780,14943.71,203,3020999.35,18-Jun-2026,27,IN0020200104
SGBN28VIII,GB,14920,14998.95,14817.75,14817.75,14817.75,14928.58,230,3426428.03,18-Jun-2026,47,IN0020200286
SGBMAY29I,GB,14930,14950,14774.79,14785.24,14800,14929.76,346,5135425.84,18-Jun-2026,92,IN0020210053
SGBJUN29II,GB,14911,14911.01,14750,14769.09,14810,14910.02,210,3115320.59,18-Jun-2026,35,IN0020210061
SGBJU29III,GB,14913.5,14913.5,14800,14803.83,14800,14913,172,2553030.03,18-Jun-2026,22,IN0020210087
SGBSEP29VI,GB,14916.01,14989.99,14750,14784.21,14799,14916.01,177,2638599.42,18-Jun-2026,34,IN0020210145
SGBNV29VII,GB,14931,14949,14771.06,14773.34,14773.01,14931,248,3680280.55,18-Jun-2026,37,IN0020210178
SGBNOV26,GB,14860.55,14939,14805,14939,14939,15274.99,63,936566.50,18-Jun-2026,7,IN0020180314
SGBDEC26,GB,14906,14906,14905,14905,14905,15101,28,417352.00,18-Jun-2026,2,IN0020180389
SGBJUN27,GB,14911,14937.36,14710.01,14767.73,14937.36,14997.89,17,252315.00,18-Jun-2026,10,IN0020190073
SGBJUL27,GB,15000,15000,14950,14950,14950,15000,17,254253.10,18-Jun-2026,5,IN0020190081
SGBAUG27,GB,14901,14950,14780,14782.71,14780,14905,99,1474088.14,18-Jun-2026,22,IN0020190107
SGBSEP27,GB,14965,14965,14799.99,14826.59,14826.59,14960,114,1693476.30,18-Jun-2026,16,IN0020190115
SGBJAN27,GB,14906,14933,14905,14929.22,14933,15150,30,447421.26,18-Jun-2026,8,IN0020180462
SGBOCT27,GB,14901,14901,14720,14775,14800,15049.95,55,814329.02,18-Jun-2026,14,IN0020190370
SGBFEB27,GB,14858.21,14858.21,14800,14809.8,14800,15099,25,370914.42,18-Jun-2026,6,IN0020180561
SGBOCT27VI,GB,14860,14860,14776,14776,14776,14900,21,311790.52,18-Jun-2026,5,IN0020190388
SGBAPR28I,GB,14930,14950,14786.05,14788.8,14786.05,14927.6,50,743572.52,18-Jun-2026,22,IN0020200062
SGBMAY28,GB,14927.59,14927.6,14773.56,14780.16,14773.56,14927.59,582,8643766.12,18-Jun-2026,68,IN0020200088
SGBJUL28IV,GB,15000,15000,14731,14846.53,14825.01,15000,2209,32833336.26,18-Jun-2026,99,IN0020200146
SGBFEB28IX,GB,14855,14855,14800,14800.5,14800,14925,25,370681.00,18-Jun-2026,5,IN0020190545
SGBAUG28V,GB,14871,14968.74,14800,14809.39,14843,14966.42,932,13875101.02,18-Jun-2026,131,IN0020200161
SGBSEP28VI,GB,14900,14916.81,14800,14800,14800,14933,730,10875369.47,18-Jun-2026,49,IN0020200195
SGBOC28VII,GB,14958.9,14959,14750,14750,14750,14906.04,98,1459041.67,18-Jun-2026,30,IN0020200203
