SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,14500,14784.91,14495,14657.46,14784.91,14361.72,347,5053847.55,06-Aug-2026,29,IN0020200104
SGBN28VIII,GB,14512,14660,14512,14614.32,14620,14325.56,39,568877.51,06-Aug-2026,16,IN0020200286
SGBMAY29I,GB,14355.01,14689.98,14355.01,14616.33,14614,14323.1,429,6254391.87,06-Aug-2026,77,IN0020210053
SGBJUN29II,GB,14320.99,14850,14320.99,14836.46,14850,14320.99,479,7058109.27,06-Aug-2026,110,IN0020210061
SGBJU29III,GB,14400,14700,14400,14617.6,14625,14316.58,123,1795259.83,06-Aug-2026,43,IN0020210087
SGBSEP29VI,GB,14501,14750,14501,14701.39,14750,14402.18,341,5000095.72,06-Aug-2026,41,IN0020210145
SGBNV29VII,GB,14501,14679.99,14501,14679.99,14679.99,14327.58,531,7750513.38,06-Aug-2026,62,IN0020210178
SGBNOV26,GB,14351,14798.99,14351,14599,14599,14859.97,16,233551.00,06-Aug-2026,10,IN0020180314
SGBDEC26,GB,14555,14555,14555,14555,14555,14500,1,14555.00,06-Aug-2026,1,IN0020180389
SGBJUN27,GB,14600,14650,14600,14650,14650,14260,9,131700.00,06-Aug-2026,4,IN0020190073
SGBJUL27,GB,14390,14988,14390,14599,14599,14226.8,4,58394.00,06-Aug-2026,4,IN0020190081
SGBAUG27,GB,14467.5,14695,14467.5,14690,14695,14337.16,127,1860599.28,06-Aug-2026,46,IN0020190107
SGBSEP27,GB,14510,14770,14510,14745.71,14700,14399.97,50,731180.00,06-Aug-2026,28,IN0020190115
SGBJAN27,GB,14500,14500,14500,14500,14500,14299,2,29000.00,06-Aug-2026,2,IN0020180462
SGBOCT27,GB,14400,14650,14400,14650,14650,14275,124,1813800.00,06-Aug-2026,19,IN0020190370
SGBOCT27VI,GB,14620,14649.99,14599,14649.99,14649.99,14330,31,453444.92,06-Aug-2026,6,IN0020190388
SGBDC27VII,GB,14500,14750,14500,14750,14750,14283.66,12,174300.00,06-Aug-2026,3,IN0020190461
SGBAPR28I,GB,14401,14719.98,14401,14697.55,14680,14368.87,178,2605984.93,06-Aug-2026,48,IN0020200062
SGBMAY28,GB,14500,14611,14427.5,14604.79,14604,14306.01,81,1179252.91,06-Aug-2026,26,IN0020200088
SGBJUL28IV,GB,14500,14627,14500,14592.56,14580,14329,473,6891422.67,06-Aug-2026,49,IN0020200146
SGBFEB28IX,GB,14355.01,14698,14300,14698,14698,14300,178,2573597.05,06-Aug-2026,14,IN0020190545
