SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,16200,16685,15583.77,15912.58,15805,17315.3,808,12791331.38,01-Feb-2026,201,IN0020200104
SGBN28VIII,GB,17700,17700,16107.53,16107.53,16107.53,17897.25,645,10453545.62,01-Feb-2026,180,IN0020200286
SGBMAY29I,GB,17000,17000,15659.72,15859.5,15850,17399.68,3420,54079668.65,01-Feb-2026,691,IN0020210053
SGBJUN29II,GB,16100,16100,15611,15893.87,15800,17311.8,379,6056253.22,01-Feb-2026,103,IN0020210061
SGBJU29III,GB,17500,17500,15601.95,15873.31,15850,17335.5,1138,18089513.75,01-Feb-2026,236,IN0020210087
SGBSEP29VI,GB,16989.68,16989.68,15700.26,15871.29,15800,17444.73,2523,39996892.57,01-Feb-2026,460,IN0020210145
SGBNV29VII,GB,17044.77,17044.77,15660,15883.02,15752,17392.62,1915,30444426.44,01-Feb-2026,330,IN0020210178
SGBMAY26,GB,17093.85,17093.85,15384.47,15555.01,15555.01,17093.85,29,458594.06,01-Feb-2026,15,IN0020180033
SGBOCT26,GB,16289,16289,15762,15900,15900,17513,21,337450.00,01-Feb-2026,11,IN0020180249
SGBNOV26,GB,15513.21,16999,15513.21,15941.97,15654.01,17236.9,71,1122420.42,01-Feb-2026,52,IN0020180314
SGBDEC26,GB,17600,17600,17600,17600,17600,17600,4,70400.00,01-Feb-2026,3,IN0020180389
SGBJUN27,GB,17001,17001,16020,16100,16100,17800,16,260040.96,01-Feb-2026,12,IN0020190073
SGBJUL27,GB,16600,16600,15700,16200,16200,17303.19,45,712200.00,01-Feb-2026,7,IN0020190081
SGBAUG27,GB,17768,17768.92,15992.03,16077.07,16000,17768.92,266,4354494.86,01-Feb-2026,129,IN0020190107
SGBSEP27,GB,16000,16070,15531,15945.04,15949.97,17256.26,46,728763.50,01-Feb-2026,24,IN0020190115
SGBJAN27,GB,15525.14,16200,15524.82,15884.99,15800,17249.8,230,3613872.60,01-Feb-2026,77,IN0020180462
SGBOCT27,GB,16060,16060,15543,15800,15800,17269.8,88,1382375.96,01-Feb-2026,35,IN0020190370
SGBFEB27,GB,17575,17575,17009,17150,17150,18898.4,13,223976.54,01-Feb-2026,7,IN0020180561
SGBOCT27VI,GB,17517.71,17517.71,15766,15816.18,15795,17517.71,64,1019730.08,01-Feb-2026,29,IN0020190388
SGBDC27VII,GB,16100,16989,16037.1,16211,16211,17819,167,2693201.32,01-Feb-2026,61,IN0020190461
SGBAPR28I,GB,17389.7,17389.7,15799,16021.62,15960,17551.02,849,13634125.02,01-Feb-2026,305,IN0020200062
SGBMAY28,GB,17000,17000,15713.43,15879.35,15845,17459.36,1021,16209504.36,01-Feb-2026,258,IN0020200088
SGBJUL28IV,GB,16969.7,16969.7,15608.06,16000.12,15865,17342.28,1802,28596895.41,01-Feb-2026,369,IN0020200146
SGBFEB28IX,GB,15672.96,16299.97,15672.96,15999,15999,17414.39,80,1279277.51,01-Feb-2026,28,IN0020190545
SGBAUG28V,GB,16989.7,16989.7,15811.3,16011.87,15950,17568.11,3747,60032599.54,01-Feb-2026,786,IN0020200161
SGBSEP28VI,GB,16989.7,16989.7,15613.66,15894.55,15866,17348.51,1045,16569503.29,01-Feb-2026,277,IN0020200195
SGBOC28VII,GB,16999,16999,15628.14,15956.03,15999,17364.59,626,9975581.31,01-Feb-2026,90,IN0020200203
SGBJ28VIII,GB,16001,16150,15711,16100,16100,17452.77,71,1133076.50,01-Feb-2026,22,IN0020190537
SGBMAR28X,GB,15572,16895,15571.3,15849.87,15800.17,17301.42,90,1449701.98,01-Feb-2026,19,IN0020190552
SGBJUL29IV,GB,17000,17000,15679.75,16015.44,16000,17421.94,1390,22140948.22,01-Feb-2026,304,IN0020210111
SGBJAN29IX,GB,17200,17200,15527,15908.68,15890,17250.86,1247,19697562.35,01-Feb-2026,208,IN0020200377
SGBAUG29V,GB,16545,17000,16100,16264.01,16500,17790.47,494,8063458.52,01-Feb-2026,198,IN0020210129
SGBD29VIII,GB,17000,17147.7,15892.53,15957.74,15895,17658.36,1070,17225008.97,01-Feb-2026,343,IN0020210228
SGBJAN29X,GB,15900,16502.33,15633.8,15953.84,15808,17370.88,619,9820377.77,01-Feb-2026,157,IN0020200385
SGBFEB29XI,GB,17400,17400,15672,15975.83,15950,17407.89,300,4803009.66,01-Feb-2026,108,IN0020200393
SGBMR29XII,GB,17000,17275,15574.95,15919.42,15900,17288.14,1682,26647212.16,01-Feb-2026,400,IN0020200427
SGBJUN30,GB,17047,17100,16497.6,16497.6,16497.6,18330.66,525,8720627.48,01-Feb-2026,168,IN0020220045
SGBAUG30,GB,17989.9,17989.9,16568.25,16568.25,16568.25,18409.16,745,12369269.97,01-Feb-2026,290,IN0020220078
SGBDE30III,GB,17869.7,17989.7,16340.91,16340.91,16340.91,18156.56,1003,16513016.68,01-Feb-2026,301,IN0020220110
SGBJAN30IX,GB,17400,17400,16150.36,16150.49,16150.36,17944.84,535,8672125.12,01-Feb-2026,195,IN0020210236
SGBMAR30X,GB,16500.54,17500,16153,16193.28,16153,17947.49,431,7011767.35,01-Feb-2026,140,IN0020210319
SGBJUN31I,GB,17636.12,17636.12,16356.91,16356.91,16356.91,18174.34,1513,24845406.16,01-Feb-2026,451,IN0020230069
SGBSEP31II,GB,17950,17950,16164.4,16195.29,16165,17960.44,6548,106229015.07,01-Feb-2026,1554,IN0020230093
SGBDE31III,GB,17700,17809.08,16439.16,16439.16,16439.16,18265.73,8191,134878140.04,01-Feb-2026,2012,IN0020230168
SGBMAR31IV,GB,17655.88,17655.88,16297.74,16298.76,16298,18108.6,1225,20023333.75,01-Feb-2026,325,IN0020220169
SGBFEB32IV,GB,19147.2,19147.2,17690.82,17690.82,17690.82,19656.46,7072,125699094.29,01-Feb-2026,1820,IN0020230184
20MICRONS,EQ,174.83,178.02,171,172.55,171.65,175.28,57259,10001930.92,01-Feb-2026,2278,INE144J01027
21STCENMGM,EQ,38.75,38.76,37.24,37.24,37.24,38,7019,263769.36,01-Feb-2026,91,INE253B01015
360ONE,EQ,1134.3,1135.1,1025.1,1101.8,1117,1134.3,1075542,1187368182.80,01-Feb-2026,30782,INE466L01038
GOLD360,EQ,140.1,149.5,136.7,146.75,148.9,153.1,355856,51149005.90,01-Feb-2026,6872,INF579M01BB5
SILVER360,EQ,299.8,299.8,258.68,258.68,258.68,302.83,70348,18487370.46,01-Feb-2026,1292,INF579M01BC3
3IINFOLTD,EQ,15,15.25,14.68,14.95,14.88,14.97,180209,2692791.21,01-Feb-2026,1374,INE748C01038
3MINDIA,EQ,34390,34885,33705,34525,34600,34390,1132,38921905.00,01-Feb-2026,697,INE470A01017
3PLAND,EQ,36.49,36.49,32.71,34.56,34.99,35.37,6646,226477.09,01-Feb-2026,118,INE105C01023
