SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15450,15634.98,15405.02,15534.66,15579,15440.52,137,2123621.23,02-Jun-2026,36,IN0020200104
SGBN28VIII,GB,15322,15500,15302.11,15412,15412,15322.14,285,4389978.55,02-Jun-2026,47,IN0020200286
SGBMAY29I,GB,15325.92,15470,15299.99,15415.71,15425,15325.92,580,8925471.03,02-Jun-2026,135,IN0020210053
SGBJUN29II,GB,15325.34,15435,15291.46,15421.17,15435,15325.34,335,5163209.67,02-Jun-2026,45,IN0020210061
SGBJU29III,GB,15332,15485,15332,15434.57,15422,15332.2,182,2806031.62,02-Jun-2026,32,IN0020210087
SGBSEP29VI,GB,15345.66,15467.89,15338,15440,15440,15344.66,115,1770641.08,02-Jun-2026,40,IN0020210145
SGBNV29VII,GB,15318.25,15475,15243.01,15443.41,15451,15318.25,202,3111711.36,02-Jun-2026,55,IN0020210178
SGBNOV26,GB,15413,15450,15251.18,15251.18,15251.18,15413.01,5,76977.18,02-Jun-2026,5,IN0020180314
SGBDEC26,GB,15401,15501,15401,15501,15501,15451,7,107907.00,02-Jun-2026,3,IN0020180389
SGBJUL27,GB,15152.01,15584.67,15152.01,15548.38,15584.67,15303,377,5816006.17,02-Jun-2026,26,IN0020190081
SGBAUG27,GB,15323,15465.49,15291.01,15400,15400,15324.24,32,493179.06,02-Jun-2026,13,IN0020190107
SGBSEP27,GB,15126,15400,15126,15400,15400,15345,29,443858.74,02-Jun-2026,7,IN0020190115
SGBJAN27,GB,15399,15560,15399,15551.81,15500,15578,230,3558356.25,02-Jun-2026,21,IN0020180462
SGBOCT27,GB,15110,15450,15110,15437.5,15400,15400,17,261138.00,02-Jun-2026,7,IN0020190370
SGBFEB27,GB,15317,15449.9,15317,15400.75,15400,15335,12,184734.29,02-Jun-2026,8,IN0020180561
SGBOCT27VI,GB,15356.98,15480.77,15356.98,15470.67,15480.77,15343.88,43,663501.35,02-Jun-2026,9,IN0020190388
SGBDC27VII,GB,15301,15420,15300,15420,15420,15325.06,24,369018.65,02-Jun-2026,9,IN0020190461
SGBAPR28I,GB,15311,15449.99,15311,15410.23,15410,15313.14,278,4278770.08,02-Jun-2026,60,IN0020200062
SGBMAY28,GB,15339,15428.49,15320.11,15402.84,15428.49,15339.99,84,1291375.46,02-Jun-2026,30,IN0020200088
SGBJUL28IV,GB,15388,15534.85,15226.01,15507.19,15505,15381.86,981,15182626.40,02-Jun-2026,132,IN0020200146
SGBFEB28IX,GB,15400,15400,15400,15400,15400,15315,10,154000.00,02-Jun-2026,1,IN0020190545
SGBAUG28V,GB,15340.08,15499.26,15300,15441.23,15437.1,15339.08,883,13601182.17,02-Jun-2026,158,IN0020200161
SGBSEP28VI,GB,15300,15539.57,15300,15423.64,15429,15345.25,535,8235012.52,02-Jun-2026,62,IN0020200195
SGBOC28VII,GB,15310,15460.69,15310,15412.6,15430,15344.8,279,4294552.92,02-Jun-2026,39,IN0020200203
SGBJ28VIII,GB,15354,15534,15354,15533.37,15534,15306.71,388,5988757.09,02-Jun-2026,36,IN0020190537
SGBMAR28X,GB,15161,15435,15161,15403.68,15403.68,15310.91,48,739684.48,02-Jun-2026,14,IN0020190552
SGBJUL29IV,GB,15300,15511,15300,15500.18,15500,15342.07,481,7447714.24,02-Jun-2026,64,IN0020210111
SGBJAN29IX,GB,15350,15520,15350,15503.74,15520,15370.79,729,11258949.68,02-Jun-2026,106,IN0020200377
SGBAUG29V,GB,15380,15470,15338.97,15450.18,15430,15340.74,281,4335400.11,02-Jun-2026,34,IN0020210129
SGBD29VIII,GB,15362.04,15500,15362.04,15432.68,15425,15361.03,808,12462124.68,02-Jun-2026,137,IN0020210228
SGBJAN29X,GB,15369.5,15501,15369.5,15500.1,15500,15374.02,775,11986499.81,02-Jun-2026,99,IN0020200385
SGBFEB29XI,GB,15313,15406,15313,15406,15406,15379,53,815671.92,02-Jun-2026,11,IN0020200393
SGBMR29XII,GB,15319,15449,15150,15408.83,15419,15325,1942,29690221.64,02-Jun-2026,156,IN0020200427
SGBJUN30,GB,15425.92,15749,15416,15580.2,15580,15449.64,79,1224861.56,02-Jun-2026,31,IN0020220045
SGBAUG30,GB,15366.2,15511,15366.2,15440.04,15432,15418.89,168,2595249.05,02-Jun-2026,67,IN0020220078
SGBDE30III,GB,15319.05,15500,15319.05,15476.37,15470,15400.49,237,3664260.47,02-Jun-2026,68,IN0020220110
SGBJAN30IX,GB,15330,15596,15272,15449,15449,15355.25,119,1835291.23,02-Jun-2026,41,IN0020210236
SGBMAR30X,GB,15450,15511.43,15353,15463,15451.02,15450.16,21,324552.00,02-Jun-2026,11,IN0020210319
SGBJUN31I,GB,15561,15583.98,15431,15558.94,15550,15544.08,1315,20403441.74,02-Jun-2026,242,IN0020230069
SGBSEP31II,GB,15699,15775,15456.2,15578.19,15598.98,15546.53,507,7890433.49,02-Jun-2026,139,IN0020230093
SGBDE31III,GB,15642.43,15740,15600,15611.95,15600,15642.43,921,14394297.34,02-Jun-2026,209,IN0020230168
SGBMAR31IV,GB,15505,15600.01,15476.01,15535.33,15550,15526.18,86,1335301.10,02-Jun-2026,35,IN0020220169
