SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15817.03,16498.99,15817.03,16442.1,16450,15695.19,721,11744141.37,02-Mar-2026,108,IN0020200104
SGBN28VIII,GB,16061,16499,16061,16463.23,16499,15740.33,361,5921082.90,02-Mar-2026,107,IN0020200286
SGBMAY29I,GB,16017.56,16582.91,16016.56,16501.07,16425.01,15753.61,2458,40358513.69,02-Mar-2026,437,IN0020210053
SGBJUN29II,GB,16249,16450,16249,16445.44,16450,15740,309,5066610.34,02-Mar-2026,83,IN0020210061
SGBJU29III,GB,16001,16579,16000,16500.31,16501,15720.96,338,5535633.30,02-Mar-2026,106,IN0020210087
SGBSEP29VI,GB,16094.9,16688.98,16020,16473.63,16480,15778.33,878,14404388.03,02-Mar-2026,183,IN0020210145
SGBNV29VII,GB,16011,16749,16011,16454.55,16450,15770.42,645,10595149.47,02-Mar-2026,137,IN0020210178
SGBMAY26,GB,16199,16669,15808.01,16393.69,16400,15689.37,129,2106297.39,02-Mar-2026,44,IN0020180033
SGBOCT26,GB,16131,16425,16131,16421.2,16425,15800,262,4280221.40,02-Mar-2026,24,IN0020180249
SGBNOV26,GB,15841,16425.96,15841,16425.96,16425.96,15673.67,29,474814.76,02-Mar-2026,14,IN0020180314
SGBDEC26,GB,16254.12,16500,16254.12,16500,16500,15997,20,328046.12,02-Mar-2026,5,IN0020180389
SGBJUN27,GB,16200,16493,16200,16409.6,16450,15651.75,113,1850990.00,02-Mar-2026,22,IN0020190073
SGBJUL27,GB,16424.9,16436.96,16206,16429.99,16429.99,15687,26,424723.51,02-Mar-2026,18,IN0020190081
SGBAUG27,GB,16449,16449,16281,16403.26,16440,15667.55,262,4294393.47,02-Mar-2026,95,IN0020190107
SGBSEP27,GB,16700,16700,16300,16493.66,16495,15700,30,493353.00,02-Mar-2026,9,IN0020190115
SGBJAN27,GB,16997.99,16997.99,16280,16321,16321,15668.65,34,557980.73,02-Mar-2026,11,IN0020180462
SGBOCT27,GB,16300,16400,16201.01,16377.71,16380,15687,85,1389067.63,02-Mar-2026,43,IN0020190370
SGBFEB27,GB,15856,16650.44,15856,16650.44,16650.44,15849,27,439404.44,02-Mar-2026,13,IN0020180561
SGBOCT27VI,GB,16201,16443,15826,16443,16443,15719.92,49,793817.28,02-Mar-2026,13,IN0020190388
SGBDC27VII,GB,16298,16450,16298,16420,16420,15705,193,3167031.79,02-Mar-2026,48,IN0020190461
SGBAPR28I,GB,16974,16974,16001,16440.08,16470,15737.3,656,10784102.93,02-Mar-2026,143,IN0020200062
SGBMAY28,GB,16099,16896,16099,16416.31,16460,15708.64,823,13471717.22,02-Mar-2026,142,IN0020200088
SGBJUL28IV,GB,15815.01,16698.7,15815.01,16423.99,16489,15709.64,1059,17359231.50,02-Mar-2026,211,IN0020200146
SGBFEB28IX,GB,16400,16500.01,16200,16490,16492,15770.94,149,2448768.70,02-Mar-2026,39,IN0020190545
SGBAUG28V,GB,16200,16600,16100,16459.63,16467,15713.99,2452,40191074.41,02-Mar-2026,535,IN0020200161
SGBSEP28VI,GB,16100,16500,16100,16455.28,16460,15741.5,830,13616920.79,02-Mar-2026,138,IN0020200195
SGBOC28VII,GB,16300,16480.99,16300,16426.7,16450,15695.01,349,5726990.41,02-Mar-2026,89,IN0020200203
SGBJ28VIII,GB,16101,16419,16101,16419,16419,15799,38,619515.67,02-Mar-2026,16,IN0020190537
SGBMAR28X,GB,16034,16450,16034,16448.66,16450,15622.01,127,2077073.04,02-Mar-2026,33,IN0020190552
SGBJUL29IV,GB,15901,16600.11,15901,16500,16500,15707.7,307,5032204.97,02-Mar-2026,82,IN0020210111
SGBJAN29IX,GB,16051,16498.5,16051,16422.33,16443,15718.17,290,4753420.74,02-Mar-2026,100,IN0020200377
SGBAUG29V,GB,16156.8,16550,16066.56,16514.19,16441,15840,428,7035573.62,02-Mar-2026,127,IN0020210129
SGBD29VIII,GB,16100,16600,16100,16452.74,16465,15804.78,529,8669505.12,02-Mar-2026,163,IN0020210228
SGBJAN29X,GB,16017.56,16948,16017.56,16461.07,16402.2,15720.1,246,4043026.86,02-Mar-2026,57,IN0020200385
SGBFEB29XI,GB,16199,16500.01,16199,16422.75,16407.55,15751.05,312,5127919.80,02-Mar-2026,96,IN0020200393
SGBMR29XII,GB,16223,16499,16055,16447.39,16415,15783.68,622,10196717.91,02-Mar-2026,159,IN0020200427
SGBJUN30,GB,15826,16650,15826,16580.55,16502,15797.75,602,9949365.87,02-Mar-2026,115,IN0020220045
SGBAUG30,GB,16996.98,16996.98,16350,16589.87,16645,15896.04,410,6777613.55,02-Mar-2026,182,IN0020220078
SGBDE30III,GB,15526.38,16988.89,15526.38,16692.88,16720,15924.5,324,5378500.45,02-Mar-2026,121,IN0020220110
SGBJAN30IX,GB,16399,16630.01,16340.09,16575.55,16600,15840.09,377,6218378.89,02-Mar-2026,160,IN0020210236
SGBMAR30X,GB,16051.01,16739,16051.01,16561.66,16590,15830.01,252,4162097.92,02-Mar-2026,77,IN0020210319
