SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15845,16485,15631,16212.07,16171,15670.69,792,12740106.97,04-Feb-2026,134,IN0020200104
SGBN28VIII,GB,15713.5,16345.96,15713.5,16240.26,16292,15404.4,321,5201850.11,04-Feb-2026,107,IN0020200286
SGBMAY29I,GB,15700,16339,15700,16202.5,16245,15432.58,1373,22211410.45,04-Feb-2026,290,IN0020210053
SGBJUN29II,GB,15800,16354.42,15800,16305.61,16354.42,15432.46,739,12025447.26,04-Feb-2026,149,IN0020210061
SGBJU29III,GB,16100,16500,16100,16226.75,16300,15471.23,283,4592837.33,04-Feb-2026,88,IN0020210087
SGBSEP29VI,GB,15805.6,16350,15656.66,16189.16,16254,15494.66,613,9943147.58,04-Feb-2026,161,IN0020210145
SGBNV29VII,GB,16000,16345,16000,16224.41,16225,15486.66,821,13330639.03,04-Feb-2026,179,IN0020210178
SGBMAY26,GB,16200,16200,15555,16161.69,16199,15300.2,235,3743276.62,04-Feb-2026,46,IN0020180033
SGBOCT26,GB,16201,16201,15900,16101,16101,15432.25,77,1240242.00,04-Feb-2026,21,IN0020180249
SGBNOV26,GB,16273.49,16273.49,15400,16204.41,16200,15314.95,103,1636311.48,04-Feb-2026,17,IN0020180314
SGBDEC26,GB,17044,17044,17044,17044,17044,15499,5,85220.00,04-Feb-2026,1,IN0020180389
SGBJUN27,GB,15703,16200,15703,16181.34,16200,15496.34,16,258413.15,04-Feb-2026,9,IN0020190073
SGBJUL27,GB,15563.01,16049,15563.01,16000.14,16000,15333.16,55,874492.67,04-Feb-2026,18,IN0020190081
SGBAUG27,GB,16000,16499,16000,16480.87,16490,15502,95,1560448.82,04-Feb-2026,42,IN0020190107
SGBSEP27,GB,16250,16250,16017.48,16219.71,16250,15372.75,16,259464.59,04-Feb-2026,6,IN0020190115
SGBJAN27,GB,16000,16297,16000,16155.37,16297,15306.18,50,805188.01,04-Feb-2026,22,IN0020180462
SGBOCT27,GB,16001,16005,16001,16003,16003,15689,25,400083.00,04-Feb-2026,8,IN0020190370
SGBFEB27,GB,16400,16720,16400,16720,16720,15200,18,296760.00,04-Feb-2026,5,IN0020180561
SGBOCT27VI,GB,16251,16299.97,15910,16101.4,16171,15446.17,45,729034.24,04-Feb-2026,16,IN0020190388
SGBDC27VII,GB,16011,16750,16011,16033,16033,15484.68,53,866658.22,04-Feb-2026,21,IN0020190461
SGBAPR28I,GB,15811,16370,15811,16218.44,16220.02,15441.98,656,10651067.06,04-Feb-2026,172,IN0020200062
SGBMAY28,GB,15712,16288,15651,16160.81,16180,15461.09,489,7876032.48,04-Feb-2026,106,IN0020200088
SGBJUL28IV,GB,16398,16398,15600,16199.85,16200,15482.03,1877,30128027.42,04-Feb-2026,226,IN0020200146
SGBFEB28IX,GB,16399,16399,15903.1,16373.07,16368.86,15779.99,29,468727.08,04-Feb-2026,11,IN0020190545
SGBAUG28V,GB,15850,16450,15850,16234.79,16250,15540.19,2746,44645481.25,04-Feb-2026,452,IN0020200161
SGBSEP28VI,GB,16398,16398,16051,16150,16150,15511.81,915,14824450.74,04-Feb-2026,145,IN0020200195
SGBOC28VII,GB,15701,16300.01,15513,16141.13,16200,15408.59,616,9913715.77,04-Feb-2026,82,IN0020200203
SGBJ28VIII,GB,15907.01,16499,15907.01,16499,16499,15799,22,355528.03,04-Feb-2026,8,IN0020190537
