SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,15540.65,15540.65,15330,15400.01,15400.01,15140.65,159,2454733.73,20-Aug-2026,34,IN0020200104
SGBN28VIII,GB,15425,15530,15410.01,15470.44,15474.99,15193.88,98,1515667.31,20-Aug-2026,38,IN0020200286
SGBMAY29I,GB,15400,15520,15400,15445.79,15420,15169.62,1061,16404129.67,20-Aug-2026,102,IN0020210053
SGBJUN29II,GB,15400,15500,15400,15420.6,15413.02,15181.01,86,1325876.23,20-Aug-2026,23,IN0020210061
SGBJU29III,GB,15500,15500,15351,15424.43,15402,15122.86,168,2590775.66,20-Aug-2026,27,IN0020210087
SGBSEP29VI,GB,15511,15740,15511,15620.01,15620.01,15364.81,148,2320891.04,20-Aug-2026,39,IN0020210145
SGBNV29VII,GB,15400,15500,15400,15425.28,15425.01,15175,245,3792581.46,20-Aug-2026,32,IN0020210178
SGBOCT26,GB,15320,15465,15320,15465,15465,15124,5,77180.00,20-Aug-2026,4,IN0020180249
SGBNOV26,GB,15400.01,15449,15400.01,15413.72,15410,15270,36,555041.15,20-Aug-2026,12,IN0020180314
SGBDEC26,GB,15311,15311,15311,15311,15311,15035.71,1,15311.00,20-Aug-2026,1,IN0020180389
SGBJUN27,GB,15321,15499.99,15321,15499.99,15499.99,15221,55,849935.99,20-Aug-2026,6,IN0020190073
SGBJUL27,GB,15375,15421.12,15355.01,15366.66,15361.12,15170,33,507024.50,20-Aug-2026,6,IN0020190081
SGBAUG27,GB,15395,15799,15372,15394.09,15410,15200,230,3545507.96,20-Aug-2026,59,IN0020190107
SGBSEP27,GB,15555,15600,15555,15600,15600,15250,12,187115.00,20-Aug-2026,6,IN0020190115
SGBJAN27,GB,15371,15400,15355.14,15377.57,15355.14,15196.9,5,76868.14,20-Aug-2026,5,IN0020180462
SGBOCT27,GB,15489,15517,15416.01,15416.94,15417,15300,37,572134.05,20-Aug-2026,10,IN0020190370
SGBFEB27,GB,15450,15450,15450,15450,15450,15300.49,5,77250.00,20-Aug-2026,2,IN0020180561
SGBOCT27VI,GB,15500,15521,15410,15445,15445,15200,24,370949.00,20-Aug-2026,10,IN0020190388
SGBDC27VII,GB,15355.01,15450,15355.01,15430,15410,15100,12,185016.01,20-Aug-2026,8,IN0020190461
SGBAPR28I,GB,15500,15599.99,15425,15455.32,15453,15214.16,246,3816004.70,20-Aug-2026,48,IN0020200062
SGBMAY28,GB,15529.97,15530.01,15415.01,15425.6,15422,15199.97,412,6388886.90,20-Aug-2026,35,IN0020200088
SGBJUL28IV,GB,15350,15499,15350,15400.76,15390,15115.39,210,3237871.69,20-Aug-2026,70,IN0020200146
SGBFEB28IX,GB,15300,15500,15300,15462.33,15416,15198,25,386414.96,20-Aug-2026,16,IN0020190545
SGBAUG28V,GB,15151,15475,15151,15420.42,15420,15149.48,1273,19662597.72,20-Aug-2026,193,IN0020200161
SGBSEP28VI,GB,15500,15684.99,15500,15673.77,15620.01,15290.25,233,3639721.09,20-Aug-2026,59,IN0020200195
SGBOC28VII,GB,15426.34,15550.01,15426.34,15466.02,15466.02,15198.3,294,4555190.48,20-Aug-2026,18,IN0020200203
SGBJ28VIII,GB,15352,15454,15352,15353.05,15353.05,15030.01,18,277118.05,20-Aug-2026,11,IN0020190537
