SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,14600,14600,14400.01,14569.33,14555,14727.83,36,524807.99,09-Apr-2026,12,IN0020200104
SGBN28VIII,GB,14670,14680,14531,14612,14612,14820,93,1359435.09,09-Apr-2026,28,IN0020200286
SGBMAY29I,GB,14410.01,14749.99,14376,14642.09,14650,14758,413,6017792.64,09-Apr-2026,92,IN0020210053
SGBJUN29II,GB,14670,14680,14526,14669.9,14669.9,14710,138,2011818.52,09-Apr-2026,18,IN0020210061
SGBJU29III,GB,14700,14700,14545,14676.16,14699,14692.08,54,790228.89,09-Apr-2026,16,IN0020210087
SGBSEP29VI,GB,14698.99,14698.99,14505,14647.17,14675,14700,129,1888889.99,09-Apr-2026,19,IN0020210145
SGBNV29VII,GB,14600,14600,14599.99,14599.99,14599.99,14705.81,22,321199.98,09-Apr-2026,10,IN0020210178
SGBMAY26,GB,14700,14799.99,14650,14771.42,14780,14834.44,114,1683755.32,09-Apr-2026,19,IN0020180033
SGBOCT26,GB,14800,14800,14800,14800,14800,15000,405,5994000.00,09-Apr-2026,1,IN0020180249
SGBDEC26,GB,14949,14949,14550,14550,14550,15000,9,132147.00,09-Apr-2026,4,IN0020180389
SGBJUL27,GB,14200,14994.98,14200,14499.99,14500,14551.66,13,188810.15,09-Apr-2026,7,IN0020190081
SGBAUG27,GB,14650,14650,14411.01,14623.6,14645,14639.97,86,1254138.08,09-Apr-2026,26,IN0020190107
SGBSEP27,GB,14610.1,14610.1,14475,14524,14589.99,14501.01,54,782590.53,09-Apr-2026,8,IN0020190115
SGBJAN27,GB,14505,14505,14505,14505,14505,14505,1,14505.00,09-Apr-2026,1,IN0020180462
SGBOCT27,GB,14549,14549,14549,14549,14549,14607,12,174588.00,09-Apr-2026,3,IN0020190370
SGBFEB27,GB,14749.99,14749.99,14749.99,14749.99,14749.99,14533.31,2,29499.98,09-Apr-2026,1,IN0020180561
SGBOCT27VI,GB,14750,14750,14750,14750,14750,15000,1464,21594000.00,09-Apr-2026,1,IN0020190388
